username,row,total_selected_owned,other_owned_count,included_share,dominant_taste_dimension,dominant_taste_share,top_other_community_type,top_other_community_type_count,top_other_community_type_share,top_other_manual_label,top_other_manual_label_count,top_other_manual_label_share
troylow,3546,77,18,0.7662338,bgg_golden_age_canon,0.19480519,bridge_cluster,9,0.5,unlabeled,4,0.2222222222222222
KToff,4853,58,18,0.6896552,dungeon_crawl_cooperative_campaign_adventure,0.1724138,temporal_artifact,9,0.5,Recent releases / new-hotness cluster,9,0.5
nerdymove,5202,36,18,0.5,cooperative_trick_taking_deduction,0.1388889,temporal_artifact,9,0.5,Recent releases / new-hotness cluster,9,0.5
danutzianu95,1941,45,17,0.6222222,current_heavy_euro_engine_builders,0.17777778,bridge_cluster,9,0.5294117647058824,Area-control crossover / Root-Eclipse cluster,8,0.47058823529411764
Deriox,1996,42,17,0.5952381,dungeon_crawl_cooperative_campaign_adventure,0.26190478,temporal_artifact,9,0.5294117647058824,Recent releases / new-hotness cluster,9,0.5294117647058824
SushiMooshi,3423,52,17,0.6730769,historical_wargames_conflict_strategy,0.25,bridge_cluster,9,0.5294117647058824,unlabeled,3,0.17647058823529413
tols_banon,3519,61,17,0.72131145,medium_worker_placement_euros,0.22950819,bridge_cluster,9,0.5294117647058824,Small two-player/set-collection card games,3,0.17647058823529413
Czarnoziem,4157,37,17,0.5405406,current_heavy_euro_engine_builders,0.27027026,temporal_artifact,9,0.5294117647058824,Recent releases / new-hotness cluster,9,0.5294117647058824
jedstephenson,4681,40,17,0.575,party_family_social_deduction,0.175,bridge_cluster,9,0.5294117647058824,unlabeled,4,0.23529411764705882
Daianegraziele,654,68,16,0.7647059,medium_worker_placement_euros,0.20588236,bridge_cluster,9,0.5625,unlabeled,3,0.1875
MrSelkies,2904,35,16,0.54285717,bgg_golden_age_canon,0.114285715,bridge_cluster,9,0.5625,unlabeled,4,0.25
NessiG,2940,61,16,0.73770493,amerithrash_miniatures_lcg,0.14754099,bridge_cluster,9,0.5625,Area-control crossover / Root-Eclipse cluster,3,0.1875
Revacholian,3173,27,16,0.4074074,amerithrash_miniatures_lcg,0.18518518,temporal_artifact,9,0.5625,Recent releases / new-hotness cluster,9,0.5625
ajpl,5064,34,16,0.5294118,historical_wargames_conflict_strategy,0.38235295,bridge_cluster,9,0.5625,Area-control crossover / Root-Eclipse cluster,5,0.3125
leSheep,148,41,15,0.63414633,bgg_golden_age_canon,0.12195122,temporal_artifact,9,0.6,Recent releases / new-hotness cluster,9,0.6
keeganhayes,742,57,15,0.7368421,amerithrash_miniatures_lcg,0.14035088,bridge_cluster,9,0.6,Area-control crossover / Root-Eclipse cluster,3,0.2
BoxcarBuddha,1035,50,15,0.7,dungeon_crawl_cooperative_campaign_adventure,0.12,bridge_cluster,9,0.6,Area-control crossover / Root-Eclipse cluster,4,0.26666666666666666
Artico,1618,23,15,0.34782606,bgg_golden_age_canon,0.08695652,temporal_artifact,9,0.6,Recent releases / new-hotness cluster,9,0.6
BunnyGer,1800,47,15,0.6808511,dungeon_crawl_cooperative_campaign_adventure,0.17021276,bridge_cluster,9,0.6,unlabeled,2,0.13333333333333333
The Screaming Brain,3464,48,15,0.6875,amerithrash_miniatures_lcg,0.29166666,bridge_cluster,9,0.6,Light gateway tile/claim-action cluster,3,0.2
FA_Mustang,4371,34,15,0.5588235,bgg_golden_age_canon,0.1764706,temporal_artifact,9,0.6,Recent releases / new-hotness cluster,9,0.6
brusazorzo,1790,57,14,0.75438595,bgg_golden_age_canon,0.22807017,bridge_cluster,9,0.6428571428571429,Thematic adventure / licensed bridge cluster,2,0.14285714285714285
floyd_revolution,2188,34,14,0.58823526,puzzle_nature_tableau_builders,0.14705883,bridge_cluster,9,0.6428571428571429,Area-control crossover / Root-Eclipse cluster,5,0.35714285714285715
MR_XxX,2895,56,14,0.75,bgg_golden_age_canon,0.21428572,bridge_cluster,9,0.6428571428571429,Fantasy adventure / deck-building gateway,2,0.14285714285714285
ZekeCooper,3735,38,14,0.6315789,bgg_golden_age_canon,0.13157895,bridge_cluster,9,0.6428571428571429,Deck-manipulation / engine gateway cluster,2,0.14285714285714285
LeoVX,4889,33,14,0.57575756,amerithrash_miniatures_lcg,0.18181819,bridge_cluster,9,0.6428571428571429,Open-drafting tactical euro cluster,3,0.21428571428571427
AntonioBG7,3855,28,13,0.53571427,current_heavy_euro_engine_builders,0.2857143,temporal_artifact,9,0.6923076923076923,Recent releases / new-hotness cluster,9,0.6923076923076923
Buskabond,4036,34,13,0.61764705,dungeon_crawl_cooperative_campaign_adventure,0.29411766,temporal_artifact,9,0.6923076923076923,Recent releases / new-hotness cluster,9,0.6923076923076923
bobobo185,1763,29,11,0.62068963,bgg_golden_age_canon,0.2413793,temporal_artifact,9,0.8181818181818182,Recent releases / new-hotness cluster,9,0.8181818181818182
glenfiddish,2263,23,11,0.5217391,current_heavy_euro_engine_builders,0.17391305,temporal_artifact,9,0.8181818181818182,Recent releases / new-hotness cluster,9,0.8181818181818182
Hunyock,1162,81,34,0.5802469,current_heavy_euro_engine_builders,0.19753087,bridge_cluster,8,0.23529411764705882,Recent releases / new-hotness cluster,8,0.23529411764705882
David_711,1965,88,34,0.6136364,current_heavy_euro_engine_builders,0.19318181,bridge_cluster,8,0.23529411764705882,Recent releases / new-hotness cluster,8,0.23529411764705882
Kurisu2fil,751,99,31,0.68686867,dungeon_crawl_cooperative_campaign_adventure,0.26262626,bridge_cluster,8,0.25806451612903225,Recent releases / new-hotness cluster,7,0.22580645161290322
magicmarshall,1256,101,31,0.69306934,dungeon_crawl_cooperative_campaign_adventure,0.27722773,franchise_series,8,0.25806451612903225,Fantasy adventure / deck-building gateway,8,0.25806451612903225
marLONE,1266,107,31,0.7102804,current_heavy_euro_engine_builders,0.23364486,temporal_artifact,8,0.25806451612903225,Recent releases / new-hotness cluster,8,0.25806451612903225
iamtheiron,2389,130,31,0.76153845,party_family_social_deduction,0.21538462,bridge_cluster,8,0.25806451612903225,Fantasy adventure / deck-building gateway,6,0.1935483870967742
yodawis,286,78,30,0.6153846,dungeon_crawl_cooperative_campaign_adventure,0.24358974,taste_cross_over,8,0.26666666666666666,Fantasy adventure / deck-building gateway,7,0.23333333333333334
ElMico,4323,81,30,0.6296296,dungeon_crawl_cooperative_campaign_adventure,0.25925925,temporal_artifact,8,0.26666666666666666,Recent releases / new-hotness cluster,8,0.26666666666666666
MerrittMan71,1282,57,29,0.49122804,amerithrash_miniatures_lcg,0.12280702,bridge_cluster,8,0.27586206896551724,Recent releases / new-hotness cluster,8,0.27586206896551724
Kragonn,4844,99,29,0.7070707,bgg_golden_age_canon,0.1919192,bridge_cluster,8,0.27586206896551724,Recent releases / new-hotness cluster,7,0.2413793103448276
trevmex,904,74,28,0.6216216,bgg_golden_age_canon,0.13513513,franchise_series,8,0.2857142857142857,Recent releases / new-hotness cluster,7,0.25
noxeor,2968,81,28,0.65432096,dungeon_crawl_cooperative_campaign_adventure,0.19753087,bridge_cluster,8,0.2857142857142857,Recent releases / new-hotness cluster,8,0.2857142857142857
thebred,3470,77,28,0.6363636,current_heavy_euro_engine_builders,0.14285715,temporal_artifact,8,0.2857142857142857,Recent releases / new-hotness cluster,8,0.2857142857142857
acollins79,3772,65,28,0.5692308,current_heavy_euro_engine_builders,0.2,bridge_cluster,8,0.2857142857142857,unlabeled,6,0.21428571428571427
flenk,4402,85,28,0.67058825,party_family_social_deduction,0.16470589,franchise_series,8,0.2857142857142857,Recent releases / new-hotness cluster,6,0.21428571428571427
rdeleon,273,101,27,0.7326733,current_heavy_euro_engine_builders,0.18811882,bridge_cluster,8,0.2962962962962963,unlabeled,4,0.14814814814814814
abodden,291,91,27,0.70329666,amerithrash_miniatures_lcg,0.26373628,bridge_cluster,8,0.2962962962962963,Fantasy adventure / deck-building gateway,6,0.2222222222222222
elcyd85,2097,82,27,0.67073166,dungeon_crawl_cooperative_campaign_adventure,0.18292683,bridge_cluster,8,0.2962962962962963,unlabeled,5,0.18518518518518517
Enril,2115,60,27,0.55,dungeon_crawl_cooperative_campaign_adventure,0.1,bridge_cluster,8,0.2962962962962963,Recent releases / new-hotness cluster,6,0.2222222222222222
Tricen,3537,104,27,0.7403846,bgg_golden_age_canon,0.23076923,bridge_cluster,8,0.2962962962962963,Recent releases / new-hotness cluster,6,0.2222222222222222
Veraneio,3597,62,27,0.5645161,bgg_golden_age_canon,0.11290322,temporal_artifact,8,0.2962962962962963,Recent releases / new-hotness cluster,8,0.2962962962962963
Larkspur,4873,110,27,0.75454545,puzzle_nature_tableau_builders,0.23636363,bridge_cluster,8,0.2962962962962963,Recent releases / new-hotness cluster,8,0.2962962962962963
legion777,4881,90,27,0.7,amerithrash_miniatures_lcg,0.24444444,franchise_series,8,0.2962962962962963,Fantasy adventure / deck-building gateway,5,0.18518518518518517
Xenir,5136,125,27,0.784,historical_wargames_conflict_strategy,0.208,temporal_artifact,8,0.2962962962962963,Recent releases / new-hotness cluster,8,0.2962962962962963
IgneousIII,240,72,26,0.6388889,party_family_social_deduction,0.125,bridge_cluster,8,0.3076923076923077,unlabeled,6,0.23076923076923078
Tomwitch32,1461,63,26,0.5873016,dungeon_crawl_cooperative_campaign_adventure,0.23809524,bridge_cluster,8,0.3076923076923077,Recent releases / new-hotness cluster,6,0.23076923076923078
deeep,1980,78,26,0.6666666,current_heavy_euro_engine_builders,0.23076923,temporal_artifact,8,0.3076923076923077,Recent releases / new-hotness cluster,8,0.3076923076923077
LouiseNL,2722,75,26,0.6533333,dungeon_crawl_cooperative_campaign_adventure,0.17333333,temporal_artifact,8,0.3076923076923077,Recent releases / new-hotness cluster,8,0.3076923076923077
Way_Cool2,3643,95,26,0.7263158,puzzle_nature_tableau_builders,0.16842106,franchise_series,8,0.3076923076923077,Fantasy adventure / deck-building gateway,4,0.15384615384615385
Keravin,4798,73,26,0.6438356,amerithrash_miniatures_lcg,0.19178082,temporal_artifact,8,0.3076923076923077,Recent releases / new-hotness cluster,8,0.3076923076923077
macurvello,4955,97,26,0.73195875,amerithrash_miniatures_lcg,0.2371134,bridge_cluster,8,0.3076923076923077,Fantasy adventure / deck-building gateway,7,0.2692307692307692
gragatrim,703,102,25,0.75490195,current_heavy_euro_engine_builders,0.1764706,bridge_cluster,8,0.32,Recent releases / new-hotness cluster,5,0.2
drdlckcmbovr,2051,85,25,0.7058823,party_family_social_deduction,0.1764706,temporal_artifact,8,0.32,Recent releases / new-hotness cluster,8,0.32
omnipotence101,3006,57,25,0.5614035,dungeon_crawl_cooperative_campaign_adventure,0.12280702,franchise_series,8,0.32,Fantasy adventure / deck-building gateway,5,0.2
cherdan,5075,96,25,0.7395834,bgg_golden_age_canon,0.23958333,temporal_artifact,8,0.32,Recent releases / new-hotness cluster,8,0.32
SaraCV,5107,90,25,0.7222222,bgg_golden_age_canon,0.21111111,temporal_artifact,8,0.32,Recent releases / new-hotness cluster,8,0.32
Jullse,5237,90,25,0.7222222,current_heavy_euro_engine_builders,0.17777778,temporal_artifact,8,0.32,Recent releases / new-hotness cluster,8,0.32
gaulamos,487,70,24,0.6571429,cooperative_trick_taking_deduction,0.1,franchise_series,8,0.3333333333333333,Recent releases / new-hotness cluster,7,0.2916666666666667
pikkuvarvas,1355,79,24,0.6962025,party_family_social_deduction,0.11392405,bridge_cluster,8,0.3333333333333333,unlabeled,3,0.125
desertwind,1998,92,24,0.73913044,current_heavy_euro_engine_builders,0.23913044,bridge_cluster,8,0.3333333333333333,unlabeled,4,0.16666666666666666
relfy,3168,75,24,0.68,cooperative_trick_taking_deduction,0.18666667,bridge_cluster,8,0.3333333333333333,unlabeled,3,0.125
Ajohnny101,3792,54,24,0.5555556,amerithrash_miniatures_lcg,0.11111111,franchise_series,8,0.3333333333333333,Recent releases / new-hotness cluster,5,0.20833333333333334
blittle,3980,81,24,0.7037037,bgg_golden_age_canon,0.16049382,bridge_cluster,8,0.3333333333333333,Recent releases / new-hotness cluster,7,0.2916666666666667
CrimsonWookiee,4140,66,24,0.6363636,party_family_social_deduction,0.16666667,temporal_artifact,8,0.3333333333333333,Recent releases / new-hotness cluster,8,0.3333333333333333
derek_lentz,4231,98,24,0.75510204,amerithrash_miniatures_lcg,0.1632653,bridge_cluster,8,0.3333333333333333,Recent releases / new-hotness cluster,5,0.20833333333333334
basement,448,67,23,0.6567164,puzzle_nature_tableau_builders,0.20895523,temporal_artifact,8,0.34782608695652173,Recent releases / new-hotness cluster,8,0.34782608695652173
barcecruz,1015,73,23,0.6849315,party_family_social_deduction,0.19178082,temporal_artifact,8,0.34782608695652173,Recent releases / new-hotness cluster,8,0.34782608695652173
GITSOL,2259,59,23,0.61016953,party_family_social_deduction,0.13559322,temporal_artifact,8,0.34782608695652173,Recent releases / new-hotness cluster,8,0.34782608695652173
Icarus89,2392,71,23,0.6760563,dungeon_crawl_cooperative_campaign_adventure,0.16901408,bridge_cluster,8,0.34782608695652173,Area-control crossover / Root-Eclipse cluster,5,0.21739130434782608
alexmania99,3815,44,23,0.47727275,amerithrash_miniatures_lcg,0.06818182,temporal_artifact,8,0.34782608695652173,Recent releases / new-hotness cluster,8,0.34782608695652173
alpogiannis,3822,102,23,0.7745098,party_family_social_deduction,0.15686275,franchise_series,8,0.34782608695652173,unlabeled,4,0.17391304347826086
Annetscape,3852,57,23,0.5964912,party_family_social_deduction,0.21052632,taste_cross_over,8,0.34782608695652173,Fantasy adventure / deck-building gateway,7,0.30434782608695654
dennisworld,4230,51,23,0.5490196,party_family_social_deduction,0.1764706,temporal_artifact,8,0.34782608695652173,Recent releases / new-hotness cluster,8,0.34782608695652173
kevla64,1214,79,22,0.721519,cooperative_trick_taking_deduction,0.17721519,bridge_cluster,8,0.36363636363636365,unlabeled,4,0.18181818181818182
manissimus,1262,53,22,0.5849056,current_heavy_euro_engine_builders,0.16981132,bridge_cluster,8,0.36363636363636365,Recent releases / new-hotness cluster,7,0.3181818181818182
genya19,2244,80,22,0.725,party_family_social_deduction,0.25,temporal_artifact,8,0.36363636363636365,Recent releases / new-hotness cluster,8,0.36363636363636365
goofymushu,2275,93,22,0.76344085,party_family_social_deduction,0.20430107,bridge_cluster,8,0.36363636363636365,Light set-collection gateway,5,0.22727272727272727
ChompersBits,4089,52,22,0.5769231,party_family_social_deduction,0.1923077,temporal_artifact,8,0.36363636363636365,Recent releases / new-hotness cluster,8,0.36363636363636365
EllenBaetens,166,60,21,0.65,party_family_social_deduction,0.16666667,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
littlevikingsven,520,35,21,0.39999998,current_heavy_euro_engine_builders,0.17142858,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
All0ne,988,30,21,0.3,current_heavy_euro_engine_builders,0.16666667,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
Nchampou,1314,66,21,0.6818182,current_heavy_euro_engine_builders,0.28787878,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
fatony612,2160,46,21,0.54347825,dungeon_crawl_cooperative_campaign_adventure,0.3478261,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
Ktoloday,2636,80,21,0.7375,current_heavy_euro_engine_builders,0.1375,bridge_cluster,8,0.38095238095238093,Recent releases / new-hotness cluster,7,0.3333333333333333
mokujin141,2872,83,21,0.74698794,current_heavy_euro_engine_builders,0.24096386,bridge_cluster,8,0.38095238095238093,Recent releases / new-hotness cluster,4,0.19047619047619047
Olagarro,2989,53,21,0.6037736,bgg_golden_age_canon,0.13207547,bridge_cluster,8,0.38095238095238093,unlabeled,3,0.14285714285714285
Radrart,3131,72,21,0.7083334,current_heavy_euro_engine_builders,0.2361111,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
5GockBoB,3754,59,21,0.64406776,current_heavy_euro_engine_builders,0.16949153,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
boyfonz,4014,64,21,0.671875,party_family_social_deduction,0.171875,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
Jurbsies,4759,54,21,0.6111111,puzzle_nature_tableau_builders,0.2962963,temporal_artifact,8,0.38095238095238093,Recent releases / new-hotness cluster,8,0.38095238095238093
Voidcaster,426,52,20,0.6153846,dungeon_crawl_cooperative_campaign_adventure,0.21153846,temporal_artifact,8,0.4,Recent releases / new-hotness cluster,8,0.4
FrThDr,1130,58,20,0.6551724,roll_and_write_number_dice_games,0.22413793,temporal_artifact,8,0.4,Recent releases / new-hotness cluster,8,0.4
pet78,1352,49,20,0.5918367,dungeon_crawl_cooperative_campaign_adventure,0.14285715,bridge_cluster,8,0.4,Recent releases / new-hotness cluster,3,0.15
AndresSmyth,1586,80,20,0.75,party_family_social_deduction,0.2,franchise_series,8,0.4,KeyForge / Catan gateway-franchise cluster,3,0.15
baah,1652,54,20,0.6296296,bgg_golden_age_canon,0.35185185,bridge_cluster,8,0.4,Recent releases / new-hotness cluster,7,0.35
f0urth,2149,69,20,0.71014494,dungeon_crawl_cooperative_campaign_adventure,0.2173913,bridge_cluster,8,0.4,Unmatched / skirmish series cluster,6,0.3
indubitably14,2416,57,20,0.64912283,party_family_social_deduction,0.1754386,bridge_cluster,8,0.4,Unmatched / skirmish series cluster,5,0.25
jpaskett,2532,41,20,0.5121951,puzzle_nature_tableau_builders,0.19512194,bridge_cluster,8,0.4,Recent releases / new-hotness cluster,6,0.3
Radaniel,3130,47,20,0.5744681,current_heavy_euro_engine_builders,0.10638298,bridge_cluster,8,0.4,Area-control crossover / Root-Eclipse cluster,3,0.15
RodimusPrime,3200,53,20,0.6226415,bgg_golden_age_canon,0.18867925,franchise_series,8,0.4,Recent releases / new-hotness cluster,7,0.35
