username,row,total_selected_owned,count__bgg_golden_age_canon,count__amerithrash_miniatures_lcg,count__dungeon_crawl_cooperative_campaign_adventure,count__current_heavy_euro_engine_builders,count__historical_wargames_conflict_strategy,count__party_family_social_deduction,count__puzzle_nature_tableau_builders,count__medium_worker_placement_euros,count__cooperative_trick_taking_deduction,count__roll_and_write_number_dice_games,count__legacy_narrative_mystery,count__other,share__bgg_golden_age_canon,share__amerithrash_miniatures_lcg,share__dungeon_crawl_cooperative_campaign_adventure,share__current_heavy_euro_engine_builders,share__historical_wargames_conflict_strategy,share__party_family_social_deduction,share__puzzle_nature_tableau_builders,share__medium_worker_placement_euros,share__cooperative_trick_taking_deduction,share__roll_and_write_number_dice_games,share__legacy_narrative_mystery,share__other,dominant_dimension,dominant_share,included_share,profile_entropy_norm,n_active_dimensions
GregO_PL,4510,48,2,1,4,14,3,4,1,1,2,1,0,15,0.041666668,0.020833334,0.083333336,0.29166666,0.0625,0.083333336,0.020833334,0.020833334,0.041666668,0.020833334,0.0,0.3125,other,0.3125,0.6875,0.7637050329735001,11
gregor1863,4511,430,23,63,79,75,39,12,21,44,4,2,3,65,0.053488374,0.14651163,0.18372093,0.1744186,0.090697676,0.027906977,0.04883721,0.10232558,0.009302326,0.004651163,0.006976744,0.15116279,dungeon_crawl_cooperative_campaign_adventure,0.18372093,0.8488372,0.8615701336211063,12
GremlinMaster,4512,154,29,13,6,6,3,14,7,25,7,5,8,31,0.18831168,0.084415585,0.038961038,0.038961038,0.019480519,0.09090909,0.045454547,0.16233766,0.045454547,0.032467533,0.051948052,0.2012987,other,0.2012987,0.7987013,0.8991951501221321,12
GreyKnight93,4513,29,1,0,0,4,3,1,5,1,2,0,0,12,0.03448276,0.0,0.0,0.13793103,0.10344828,0.03448276,0.1724138,0.03448276,0.06896552,0.0,0.0,0.41379312,other,0.41379312,0.5862069,0.6877133799965803,8
Griffener,4514,31,1,5,6,0,0,2,3,0,0,0,0,14,0.032258064,0.16129032,0.19354838,0.0,0.0,0.06451613,0.09677419,0.0,0.0,0.0,0.0,0.4516129,other,0.4516129,0.5483871,0.5975030985267906,6
GriffinTamer,4515,158,6,18,8,4,3,22,13,9,14,3,1,57,0.03797468,0.11392405,0.050632913,0.025316456,0.01898734,0.1392405,0.08227848,0.056962024,0.088607594,0.01898734,0.006329114,0.3607595,other,0.3607595,0.6392405,0.8145821589407015,12
GrimBrownie,4516,18,0,0,1,2,0,0,5,0,1,0,0,9,0.0,0.0,0.055555556,0.11111111,0.0,0.0,0.2777778,0.0,0.055555556,0.0,0.0,0.5,other,0.5,0.5,0.5101507812450334,5
grimone,4517,131,26,33,1,5,7,8,2,15,2,2,0,30,0.19847329,0.2519084,0.007633588,0.03816794,0.053435113,0.061068702,0.015267176,0.114503816,0.015267176,0.015267176,0.0,0.22900763,amerithrash_miniatures_lcg,0.2519084,0.7709924,0.7785506251413525,11
GrisuderSpielteufel,4518,219,9,7,17,29,16,11,13,21,16,13,2,65,0.04109589,0.03196347,0.07762557,0.1324201,0.07305936,0.05022831,0.05936073,0.09589041,0.07305936,0.05936073,0.00913242,0.29680365,other,0.29680365,0.70319635,0.8867220798416662,12
GrnMage,4519,72,10,1,2,3,1,8,4,4,7,5,3,24,0.1388889,0.013888889,0.027777778,0.041666668,0.013888889,0.11111111,0.055555556,0.055555556,0.097222224,0.06944445,0.041666668,0.33333334,other,0.33333334,0.6666666,0.8453727005015876,12
Groemar,4520,22,0,2,3,1,0,0,1,0,1,0,0,14,0.0,0.09090909,0.13636364,0.045454547,0.0,0.0,0.045454547,0.0,0.045454547,0.0,0.0,0.6363636,other,0.6363636,0.36363637,0.48243988870974164,6
gromroxxarrzz,4521,30,3,4,9,6,0,3,0,1,0,0,0,4,0.1,0.13333334,0.3,0.2,0.0,0.1,0.0,0.033333335,0.0,0.0,0.0,0.13333334,dungeon_crawl_cooperative_campaign_adventure,0.3,0.8666667,0.7220703081640824,7
Groovycathers,4522,126,7,4,6,9,9,15,21,8,8,2,1,36,0.055555556,0.031746034,0.04761905,0.071428575,0.071428575,0.11904762,0.16666667,0.06349207,0.06349207,0.015873017,0.007936508,0.2857143,other,0.2857143,0.71428573,0.8677297195123783,12
GrovePrince,4523,373,10,18,38,45,5,35,56,10,31,4,12,109,0.026809651,0.048257373,0.101876676,0.12064343,0.013404826,0.09383378,0.15013404,0.026809651,0.08310992,0.010723861,0.03217158,0.2922252,other,0.2922252,0.70777476,0.852399356670741,12
grsalvador,4524,33,1,3,16,0,0,1,0,0,0,0,1,11,0.030303031,0.09090909,0.4848485,0.0,0.0,0.030303031,0.0,0.0,0.0,0.0,0.030303031,0.33333334,dungeon_crawl_cooperative_campaign_adventure,0.4848485,0.6666666,0.5042643555929037,6
gscolle,4525,26,2,0,1,2,1,1,2,1,4,0,0,12,0.07692308,0.0,0.03846154,0.07692308,0.03846154,0.03846154,0.07692308,0.03846154,0.15384616,0.0,0.0,0.46153846,other,0.46153846,0.53846157,0.6994159983204915,9
guakamole,4526,200,19,18,8,11,28,12,10,34,8,2,1,49,0.095,0.09,0.04,0.055,0.14,0.06,0.05,0.17,0.04,0.01,0.005,0.245,other,0.245,0.755,0.8731039817094534,12
guardiansOTboardgame,4527,212,0,1,8,80,0,4,28,4,1,3,0,83,0.0,0.004716981,0.03773585,0.3773585,0.0,0.018867925,0.13207547,0.018867925,0.004716981,0.014150944,0.0,0.39150944,other,0.39150944,0.6084906,0.5579856294241348,9
gufo,4528,222,28,29,5,10,9,17,10,39,5,7,17,46,0.12612613,0.13063063,0.022522522,0.045045044,0.04054054,0.076576576,0.045045044,0.17567568,0.022522522,0.03153153,0.076576576,0.2072072,other,0.2072072,0.7927928,0.9019733826070643,12
Guicho,4529,165,6,13,9,17,1,20,32,2,7,2,4,52,0.036363635,0.07878788,0.054545455,0.1030303,0.006060606,0.121212125,0.19393939,0.012121212,0.042424243,0.012121212,0.024242423,0.3151515,other,0.3151515,0.6848485,0.8102846105489142,12
Guilhermefll,4530,285,3,4,29,106,8,7,25,23,5,1,1,73,0.010526316,0.014035088,0.10175438,0.37192982,0.028070176,0.024561403,0.0877193,0.08070175,0.01754386,0.003508772,0.003508772,0.25614035,current_heavy_euro_engine_builders,0.37192982,0.74385965,0.7145546596665876,12
gukned,4531,106,7,10,20,10,4,5,12,3,6,1,0,28,0.06603774,0.094339624,0.18867925,0.094339624,0.03773585,0.047169812,0.11320755,0.028301887,0.056603774,0.009433962,0.0,0.26415095,other,0.26415095,0.735849,0.8503316094583231,11
Gumps,4532,420,25,60,51,73,7,32,11,44,9,2,4,102,0.05952381,0.14285715,0.12142857,0.17380953,0.016666668,0.07619048,0.026190476,0.104761906,0.021428572,0.004761905,0.00952381,0.24285714,other,0.24285714,0.75714284,0.8443240031310838,12
gunfran,4533,168,2,13,17,44,1,10,13,10,5,5,4,44,0.011904762,0.077380955,0.10119048,0.26190478,0.005952381,0.05952381,0.077380955,0.05952381,0.029761905,0.029761905,0.023809524,0.26190478,current_heavy_euro_engine_builders,0.26190478,0.7380952,0.8237504412770108,12
Gunna66,4534,133,3,38,13,34,2,0,8,11,1,3,1,19,0.02255639,0.2857143,0.09774436,0.2556391,0.015037594,0.0,0.060150377,0.082706764,0.007518797,0.02255639,0.007518797,0.14285715,amerithrash_miniatures_lcg,0.2857143,0.85714287,0.7625371218351235,11
Gurluzer,4535,91,2,3,19,32,0,1,1,1,0,1,0,31,0.021978023,0.032967035,0.20879121,0.35164836,0.0,0.010989011,0.010989011,0.010989011,0.0,0.010989011,0.0,0.34065935,current_heavy_euro_engine_builders,0.35164836,0.6593406,0.5859754390002366,9
gus da bull,4536,336,20,3,3,86,3,13,44,20,19,9,4,112,0.05952381,0.008928572,0.008928572,0.2559524,0.008928572,0.038690478,0.13095239,0.05952381,0.05654762,0.026785715,0.011904762,0.33333334,other,0.33333334,0.6666666,0.7571588298768809,12
gvdwest,4537,69,0,3,20,22,0,1,3,2,1,0,0,17,0.0,0.04347826,0.28985506,0.3188406,0.0,0.014492754,0.04347826,0.028985508,0.014492754,0.0,0.0,0.24637681,current_heavy_euro_engine_builders,0.3188406,0.7536232,0.630433251374249,8
gvr_,4538,112,13,2,6,14,17,5,2,8,6,2,3,34,0.116071425,0.017857144,0.05357143,0.125,0.15178572,0.04464286,0.017857144,0.071428575,0.05357143,0.017857144,0.026785715,0.30357143,other,0.30357143,0.69642854,0.8497060370104105,12
gvt2000,4539,145,2,8,43,13,3,12,12,0,3,0,6,43,0.013793103,0.055172414,0.29655173,0.089655176,0.020689655,0.08275862,0.08275862,0.0,0.020689655,0.0,0.04137931,0.29655173,dungeon_crawl_cooperative_campaign_adventure,0.29655173,0.7034483,0.7488438494677971,10
gwardy,4540,45,2,0,1,2,0,4,6,1,5,1,0,23,0.044444446,0.0,0.022222223,0.044444446,0.0,0.08888889,0.13333334,0.022222223,0.11111111,0.022222223,0.0,0.51111114,other,0.51111114,0.48888886,0.644494911074974,9
gycklarn,4541,40,1,2,6,2,0,9,0,0,2,0,0,18,0.025,0.05,0.15,0.05,0.0,0.225,0.0,0.0,0.05,0.0,0.0,0.45,other,0.45,0.55,0.6121359288996666,7
gyoreg,4542,405,39,16,13,107,12,11,33,51,17,5,4,97,0.096296296,0.039506175,0.032098766,0.26419753,0.02962963,0.027160494,0.08148148,0.12592593,0.04197531,0.012345679,0.009876544,0.23950617,current_heavy_euro_engine_builders,0.26419753,0.7604938,0.8281001846705872,12
H1ghtower,4543,58,0,4,9,1,0,5,10,0,8,1,3,17,0.0,0.06896552,0.15517241,0.01724138,0.0,0.0862069,0.1724138,0.0,0.13793103,0.01724138,0.05172414,0.29310346,other,0.29310346,0.70689654,0.770281267385487,9
H3rmit87,4544,42,1,7,6,1,1,4,1,1,1,0,1,18,0.023809524,0.16666667,0.14285715,0.023809524,0.023809524,0.0952381,0.023809524,0.023809524,0.023809524,0.0,0.023809524,0.42857143,other,0.42857143,0.57142854,0.7189915226587382,11
hacklan07,4545,72,6,2,11,5,1,13,3,1,4,0,1,25,0.083333336,0.027777778,0.15277778,0.06944445,0.013888889,0.18055555,0.041666668,0.013888889,0.055555556,0.0,0.013888889,0.3472222,other,0.3472222,0.6527778,0.7752461250372792,11
hacksaaw,4546,142,36,37,5,0,56,0,0,2,0,1,0,5,0.2535211,0.26056337,0.03521127,0.0,0.3943662,0.0,0.0,0.014084507,0.0,0.0070422534,0.0,0.03521127,historical_wargames_conflict_strategy,0.3943662,0.96478873,0.5617476033674177,7
hagarthelucky,4547,123,8,0,10,32,5,1,15,2,7,1,1,41,0.06504065,0.0,0.08130081,0.2601626,0.040650405,0.008130081,0.12195122,0.016260162,0.05691057,0.008130081,0.008130081,0.33333334,other,0.33333334,0.6666666,0.7374659147579561,11
handman,4548,64,1,0,2,5,1,1,17,0,0,0,1,36,0.015625,0.0,0.03125,0.078125,0.015625,0.015625,0.265625,0.0,0.0,0.0,0.015625,0.5625,other,0.5625,0.4375,0.500293697589159,8
Handrake75,4549,63,14,2,2,8,2,5,2,10,0,3,1,14,0.22222222,0.031746034,0.031746034,0.12698413,0.031746034,0.07936508,0.031746034,0.15873016,0.0,0.04761905,0.015873017,0.22222222,bgg_golden_age_canon,0.22222222,0.7777778,0.8340788150960979,11
hannahboyd,4550,91,10,0,5,1,2,10,4,2,17,2,3,35,0.10989011,0.0,0.054945055,0.010989011,0.021978023,0.10989011,0.043956045,0.021978023,0.18681319,0.021978023,0.032967035,0.3846154,other,0.3846154,0.6153846,0.7552747246376693,11
Hanno12,4551,129,13,18,15,3,20,4,5,11,3,7,3,27,0.1007752,0.13953489,0.11627907,0.023255814,0.15503876,0.031007752,0.03875969,0.08527132,0.023255814,0.054263566,0.023255814,0.20930232,other,0.20930232,0.7906977,0.9001435831969199,12
Happy Meeple,4552,87,6,1,2,11,0,5,9,6,1,13,0,33,0.06896552,0.011494253,0.022988506,0.12643678,0.0,0.057471264,0.10344828,0.06896552,0.011494253,0.14942528,0.0,0.37931034,other,0.37931034,0.62068963,0.7526749050310951,10
Harlandas,4553,106,7,6,4,14,0,13,10,7,4,1,2,38,0.06603774,0.056603774,0.03773585,0.13207547,0.0,0.12264151,0.094339624,0.06603774,0.03773585,0.009433962,0.018867925,0.35849056,other,0.35849056,0.6415094,0.806033500357248,11
hartsukka,4554,258,27,54,34,18,17,4,17,14,3,3,4,63,0.10465116,0.20930232,0.13178295,0.069767445,0.065891474,0.015503876,0.065891474,0.054263566,0.011627907,0.011627907,0.015503876,0.24418604,other,0.24418604,0.75581396,0.849114525639033,12
HarvesterAD,4555,172,2,16,32,20,30,4,12,4,1,2,1,48,0.011627907,0.093023255,0.18604651,0.11627907,0.1744186,0.023255814,0.069767445,0.023255814,0.0058139535,0.011627907,0.0058139535,0.27906978,other,0.27906978,0.7209302,0.792351213886438,12
Hasek31,4556,63,3,8,6,11,4,3,0,1,1,0,1,25,0.04761905,0.12698413,0.0952381,0.17460318,0.06349207,0.04761905,0.0,0.015873017,0.015873017,0.0,0.015873017,0.3968254,other,0.3968254,0.60317457,0.7323312314569606,10
hatarmuki,4557,72,2,18,11,12,1,3,3,3,1,0,0,18,0.027777778,0.25,0.15277778,0.16666667,0.013888889,0.041666668,0.041666668,0.041666668,0.013888889,0.0,0.0,0.25,amerithrash_miniatures_lcg,0.25,0.75,0.7623640819716556,10
Haulenaar,4558,68,13,4,8,3,4,2,4,5,2,4,1,18,0.19117647,0.05882353,0.11764706,0.04411765,0.05882353,0.029411765,0.05882353,0.073529415,0.029411765,0.05882353,0.014705882,0.2647059,other,0.2647059,0.7352941,0.879566951048624,12
Hawaiihappy,4559,57,3,0,0,11,0,10,5,2,3,4,0,19,0.05263158,0.0,0.0,0.19298245,0.0,0.1754386,0.0877193,0.03508772,0.05263158,0.07017544,0.0,0.33333334,other,0.33333334,0.6666666,0.7309854831203927,8
hawkeychick,4560,116,2,13,21,4,3,6,7,7,6,0,6,41,0.01724138,0.112068966,0.18103448,0.03448276,0.02586207,0.05172414,0.060344826,0.060344826,0.05172414,0.0,0.05172414,0.35344827,other,0.35344827,0.6465517,0.8054107103634749,11
HawkFan,4561,117,6,3,28,2,1,8,19,7,3,7,0,33,0.051282052,0.025641026,0.23931624,0.017094018,0.008547009,0.06837607,0.16239317,0.05982906,0.025641026,0.05982906,0.0,0.2820513,other,0.2820513,0.7179487,0.7908833733811633,11
HeapAbstractus,4562,88,0,15,33,3,1,6,2,0,2,0,4,22,0.0,0.17045455,0.375,0.03409091,0.011363637,0.06818182,0.022727273,0.0,0.022727273,0.0,0.045454547,0.25,dungeon_crawl_cooperative_campaign_adventure,0.375,0.75,0.6751353440323695,9
heartofanartichoke,4563,201,41,0,7,23,17,6,15,11,26,1,2,52,0.2039801,0.0,0.03482587,0.11442786,0.08457711,0.029850746,0.07462686,0.05472637,0.12935324,0.0049751243,0.0099502485,0.25870648,other,0.25870648,0.74129355,0.8218690225452443,11
HeathenWeb,4564,301,32,17,4,47,38,16,8,83,1,3,7,45,0.10631229,0.056478404,0.013289036,0.15614618,0.12624584,0.053156145,0.026578072,0.2757475,0.003322259,0.009966778,0.023255814,0.14950167,medium_worker_placement_euros,0.2757475,0.8504983,0.826336204692846,12
hectorcaraballo,4565,96,1,20,19,7,19,8,0,0,3,0,3,16,0.010416667,0.20833333,0.19791667,0.072916664,0.19791667,0.083333336,0.0,0.0,0.03125,0.0,0.03125,0.16666667,amerithrash_miniatures_lcg,0.20833333,0.8333333,0.7762033852079577,9
hed0ne,4566,244,24,50,62,2,2,14,6,2,1,11,0,70,0.09836066,0.20491803,0.25409836,0.008196721,0.008196721,0.057377048,0.024590164,0.008196721,0.0040983604,0.045081966,0.0,0.28688523,other,0.28688523,0.71311474,0.7222695894484864,11
heimdallr75,4567,91,4,3,10,2,1,23,7,0,4,0,1,36,0.043956045,0.032967035,0.10989011,0.021978023,0.010989011,0.25274727,0.07692308,0.0,0.043956045,0.0,0.010989011,0.3956044,other,0.3956044,0.6043956,0.6940604457288372,10
Hejki,4568,68,2,3,25,0,0,5,2,1,2,0,2,26,0.029411765,0.04411765,0.36764705,0.0,0.0,0.073529415,0.029411765,0.014705882,0.029411765,0.0,0.029411765,0.38235295,other,0.38235295,0.61764705,0.620545944509618,9
Heldisil,4569,17,1,2,5,0,0,2,1,0,0,0,0,6,0.05882353,0.11764706,0.29411766,0.0,0.0,0.11764706,0.05882353,0.0,0.0,0.0,0.0,0.3529412,other,0.3529412,0.64705884,0.6295488627180167,6
HelgiSam,4570,277,27,17,17,18,6,32,21,8,22,9,8,92,0.09747292,0.06137184,0.06137184,0.06498195,0.02166065,0.115523465,0.07581227,0.028880866,0.079422385,0.032490976,0.028880866,0.33212996,other,0.33212996,0.66787004,0.8685893059480914,12
hellvet,4571,123,6,3,24,21,3,1,3,8,5,5,1,43,0.048780486,0.024390243,0.19512194,0.17073171,0.024390243,0.008130081,0.024390243,0.06504065,0.040650405,0.040650405,0.008130081,0.3495935,other,0.3495935,0.6504065,0.7740744240044711,12
Helvinek,4572,67,3,4,8,0,1,0,2,1,11,0,0,37,0.04477612,0.05970149,0.11940298,0.0,0.014925373,0.0,0.029850746,0.014925373,0.1641791,0.0,0.0,0.5522388,other,0.5522388,0.44776118,0.5698328394166048,8
hemlin,4573,58,2,8,2,11,0,5,3,4,0,3,0,20,0.03448276,0.13793103,0.03448276,0.18965517,0.0,0.0862069,0.05172414,0.06896552,0.0,0.05172414,0.0,0.3448276,other,0.3448276,0.6551724,0.7606060986623183,9
Herbolder,4574,175,14,7,16,36,13,13,6,20,10,2,0,38,0.08,0.04,0.09142857,0.20571429,0.074285716,0.074285716,0.034285713,0.114285715,0.057142857,0.011428571,0.0,0.21714285,other,0.21714285,0.7828572,0.8736331277294285,11
Herra Ukkeli,4575,87,19,3,4,2,1,9,1,3,1,5,9,30,0.21839081,0.03448276,0.04597701,0.022988506,0.011494253,0.10344828,0.011494253,0.03448276,0.011494253,0.057471264,0.10344828,0.3448276,other,0.3448276,0.6551724,0.7837355845102477,12
HexAndOtter,4576,48,7,0,0,20,12,0,0,1,2,0,0,6,0.14583333,0.0,0.0,0.41666666,0.25,0.0,0.0,0.020833334,0.041666668,0.0,0.0,0.125,current_heavy_euro_engine_builders,0.41666666,0.875,0.5896088443729364,6
Hexexmeister,4577,270,8,18,36,22,3,20,23,15,20,14,2,89,0.02962963,0.06666667,0.13333334,0.08148148,0.011111111,0.074074075,0.085185185,0.055555556,0.074074075,0.05185185,0.0074074073,0.32962963,other,0.32962963,0.67037034,0.8528796658232334,12
HHGTTG,4578,222,5,22,76,30,12,8,3,9,12,1,3,41,0.022522522,0.0990991,0.34234235,0.13513513,0.054054055,0.036036037,0.013513514,0.04054054,0.054054055,0.0045045046,0.013513514,0.18468468,dungeon_crawl_cooperative_campaign_adventure,0.34234235,0.8153153,0.7926705724589651,12
hiddenninjaskills,4579,28,3,6,0,0,1,5,1,3,2,0,1,6,0.10714286,0.21428572,0.0,0.0,0.035714287,0.17857143,0.035714287,0.10714286,0.071428575,0.0,0.035714287,0.21428572,amerithrash_miniatures_lcg,0.21428572,0.78571427,0.8016320416953548,9
Hippojenkins,4580,58,0,0,15,1,0,7,5,0,2,0,6,22,0.0,0.0,0.25862068,0.01724138,0.0,0.12068965,0.0862069,0.0,0.03448276,0.0,0.10344828,0.37931034,other,0.37931034,0.62068963,0.6458065023883123,7
hkohlerm,4581,53,0,0,9,2,2,8,7,1,4,0,1,19,0.0,0.0,0.16981132,0.03773585,0.03773585,0.1509434,0.13207547,0.018867925,0.0754717,0.0,0.018867925,0.35849056,other,0.35849056,0.6415094,0.7299270471604007,9
HoardingDwarf,4582,112,15,11,2,9,4,14,6,14,8,0,5,24,0.13392857,0.09821428,0.017857144,0.08035714,0.035714287,0.125,0.05357143,0.125,0.071428575,0.0,0.04464286,0.21428572,other,0.21428572,0.78571427,0.8952894480305403,11
hobbesvii,4583,74,9,1,0,6,6,6,1,12,5,1,2,25,0.12162162,0.013513514,0.0,0.08108108,0.08108108,0.08108108,0.013513514,0.16216215,0.067567565,0.013513514,0.027027028,0.33783785,other,0.33783785,0.6621622,0.7980606178872796,11
Hobu,4584,127,3,9,21,1,0,10,23,3,6,7,1,43,0.023622047,0.070866145,0.16535433,0.007874016,0.0,0.07874016,0.18110237,0.023622047,0.047244094,0.05511811,0.007874016,0.33858266,other,0.33858266,0.66141737,0.7721082363681445,11
hoeskuldr,4585,749,156,49,48,50,24,56,44,74,34,32,3,179,0.2082777,0.06542056,0.06408545,0.066755675,0.032042723,0.07476635,0.058744993,0.098798394,0.045393858,0.042723633,0.0040053404,0.23898531,other,0.23898531,0.7610147,0.8855622761989718,12
homarn,4586,116,6,9,6,22,5,5,12,10,6,1,1,33,0.05172414,0.077586204,0.05172414,0.18965517,0.04310345,0.04310345,0.10344828,0.0862069,0.05172414,0.00862069,0.00862069,0.28448275,other,0.28448275,0.7155173,0.857116000223952,12
hondojr27,4587,79,2,3,0,17,1,3,7,10,9,1,3,23,0.025316456,0.03797468,0.0,0.21518987,0.012658228,0.03797468,0.088607594,0.12658228,0.11392405,0.012658228,0.03797468,0.29113925,other,0.29113925,0.70886075,0.8008315104500852,11
hoppermeister06,4588,216,8,1,36,31,7,3,34,0,16,1,1,78,0.037037037,0.0046296297,0.16666667,0.14351852,0.032407407,0.013888889,0.1574074,0.0,0.074074075,0.0046296297,0.0046296297,0.3611111,other,0.3611111,0.6388889,0.7228197477945495,11
HorribleHager,4589,107,15,10,0,17,4,7,12,14,0,0,0,28,0.14018692,0.093457945,0.0,0.1588785,0.037383176,0.06542056,0.11214953,0.13084112,0.0,0.0,0.0,0.26168224,other,0.26168224,0.7383177,0.785856630111441,8
horusz,4590,350,77,6,4,37,1,28,22,81,11,11,5,67,0.22,0.017142856,0.011428571,0.105714284,0.0028571428,0.08,0.06285714,0.23142858,0.03142857,0.03142857,0.014285714,0.19142857,medium_worker_placement_euros,0.23142858,0.80857146,0.8119115786469593,12
hpgeek,4591,84,19,15,0,1,25,5,0,3,0,0,0,16,0.22619048,0.17857143,0.0,0.011904762,0.29761904,0.05952381,0.0,0.035714287,0.0,0.0,0.0,0.1904762,historical_wargames_conflict_strategy,0.29761904,0.8095238,0.6680675747046378,7
Hskev,4592,77,11,2,0,11,3,5,2,3,7,0,0,33,0.14285715,0.025974026,0.0,0.14285715,0.038961038,0.064935066,0.025974026,0.038961038,0.09090909,0.0,0.0,0.42857143,other,0.42857143,0.57142854,0.7071354855703774,9
HTorsrud,4593,64,1,5,4,5,1,7,13,1,0,0,0,27,0.015625,0.078125,0.0625,0.078125,0.015625,0.109375,0.203125,0.015625,0.0,0.0,0.0,0.421875,other,0.421875,0.578125,0.6827196423897541,9
Hugoffsport,4594,113,3,12,9,10,21,8,4,3,4,1,1,37,0.026548672,0.10619469,0.07964602,0.088495575,0.18584071,0.07079646,0.03539823,0.026548672,0.03539823,0.0088495575,0.0088495575,0.32743362,other,0.32743362,0.6725664,0.818102251267238,12
hulk2,4595,128,10,11,19,11,3,12,10,14,2,1,0,35,0.078125,0.0859375,0.1484375,0.0859375,0.0234375,0.09375,0.078125,0.109375,0.015625,0.0078125,0.0,0.2734375,other,0.2734375,0.7265625,0.8502115801435473,11
Hun13R,4596,105,11,2,1,23,0,6,10,1,3,7,2,39,0.104761906,0.01904762,0.00952381,0.21904762,0.0,0.057142857,0.0952381,0.00952381,0.028571429,0.06666667,0.01904762,0.37142858,other,0.37142858,0.6285714,0.7428755333119414,11
Huntaat,4597,157,17,12,4,16,8,15,8,25,6,5,2,39,0.10828026,0.07643312,0.025477707,0.10191083,0.050955415,0.0955414,0.050955415,0.15923567,0.03821656,0.031847134,0.012738854,0.24840765,other,0.24840765,0.75159234,0.8933266665018673,12
hvg3akaek,4598,52,5,12,10,0,0,9,1,0,0,0,0,15,0.09615385,0.23076923,0.1923077,0.0,0.0,0.17307693,0.01923077,0.0,0.0,0.0,0.0,0.28846154,other,0.28846154,0.71153843,0.651448263969556,6
hypeman007,4599,415,36,23,23,83,22,6,20,89,3,9,0,101,0.08674699,0.055421688,0.055421688,0.2,0.053012047,0.014457831,0.04819277,0.21445782,0.0072289156,0.021686748,0.0,0.2433735,other,0.2433735,0.7566265,0.8091042743136042,11
i2xCross,4600,193,6,8,22,22,2,9,17,13,11,4,5,74,0.031088082,0.041450776,0.11398964,0.11398964,0.010362694,0.046632126,0.0880829,0.06735751,0.05699482,0.020725388,0.025906736,0.3834197,other,0.3834197,0.6165803,0.8156328711917891,12
Iamgavin,4601,240,13,12,17,20,5,26,27,11,17,5,6,81,0.054166667,0.05,0.07083333,0.083333336,0.020833334,0.108333334,0.1125,0.045833334,0.07083333,0.020833334,0.025,0.3375,other,0.3375,0.6625,0.860320619819087,12
iammatrix,4602,50,1,5,6,4,1,5,1,2,2,1,0,22,0.02,0.1,0.12,0.08,0.02,0.1,0.02,0.04,0.04,0.02,0.0,0.44,other,0.44,0.56,0.7439757540573729,11
iamovidiu,4603,35,2,0,1,0,1,1,6,1,6,0,0,17,0.057142857,0.0,0.028571429,0.0,0.028571429,0.028571429,0.17142858,0.028571429,0.17142858,0.0,0.0,0.4857143,other,0.4857143,0.5142857,0.6138218562414605,8
IamSarnix,4604,123,25,4,4,26,8,9,5,12,9,3,1,17,0.20325203,0.032520324,0.032520324,0.21138212,0.06504065,0.07317073,0.040650405,0.09756097,0.07317073,0.024390243,0.008130081,0.13821138,current_heavy_euro_engine_builders,0.21138212,0.86178863,0.8837544485818599,12
Iazaueba,4605,129,12,15,5,6,1,29,10,6,4,4,0,37,0.093023255,0.11627907,0.03875969,0.046511628,0.007751938,0.2248062,0.07751938,0.046511628,0.031007752,0.031007752,0.0,0.2868217,other,0.2868217,0.7131783,0.8159528534178303,11
icedude55,4606,43,2,2,4,1,3,2,6,0,1,2,0,20,0.046511628,0.046511628,0.093023255,0.023255814,0.069767445,0.046511628,0.13953489,0.0,0.023255814,0.046511628,0.0,0.4651163,other,0.4651163,0.53488374,0.7176368992529324,10
iCeParadox64,4607,12,4,0,1,0,0,0,1,0,2,0,0,4,0.33333334,0.0,0.083333336,0.0,0.0,0.0,0.083333336,0.0,0.16666667,0.0,0.0,0.33333334,bgg_golden_age_canon,0.33333334,0.6666666,0.5815856378617211,5
IceScrat,4608,405,55,22,11,30,3,55,48,37,16,3,1,124,0.13580246,0.054320987,0.027160494,0.074074075,0.0074074073,0.13580246,0.11851852,0.09135803,0.039506175,0.0074074073,0.002469136,0.30617285,other,0.30617285,0.69382715,0.821018263205422,12
Ico77,4609,651,33,38,72,98,17,54,42,49,41,23,7,177,0.050691243,0.058371738,0.11059908,0.15053764,0.026113672,0.08294931,0.06451613,0.07526882,0.06298003,0.035330262,0.010752688,0.2718894,other,0.2718894,0.7281106,0.8909249288460164,12
iffilyn,4610,55,0,0,5,18,0,2,9,0,1,0,1,19,0.0,0.0,0.09090909,0.3272727,0.0,0.036363635,0.16363636,0.0,0.018181818,0.0,0.018181818,0.34545454,other,0.34545454,0.6545454,0.6089403282938112,7
iffy49,4611,32,4,1,2,7,0,3,1,0,1,0,0,13,0.125,0.03125,0.0625,0.21875,0.0,0.09375,0.03125,0.0,0.03125,0.0,0.0,0.40625,other,0.40625,0.59375,0.6754595479129671,8
Igor74,4612,50,5,1,0,9,0,1,7,6,3,0,0,18,0.1,0.02,0.0,0.18,0.0,0.02,0.14,0.12,0.06,0.0,0.0,0.36,other,0.36,0.64,0.7089560740978531,8
