bgg_id,name,overall_rank,community,manual_label,community_type,average_rating,average_weight,owned,year_published,degree,weighted_degree_strength,betweenness,weighted_clustering,degree_rank,strength_rank,betweenness_rank
28720,Brass: Lancashire,23,20,Historical wargames + conflict strategy,taste_specialist,8.19713,3.8449,35752,2007,1087,641.9827934503555,0.005013229020089819,0.008506919833396138,67,75,36
173346,7 Wonders Duel,24,33,,tiny_fragment,8.07792,2.2275,183398,2015,2455,2268.689633540809,0.19021297037630105,0.006538993548430909,5,1,2
167355,Nemesis,25,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.25165,3.4862,50384,2018,680,437.8333733230829,0.005302642113690953,0.013154284804698288,104,106,33
169786,Scythe,26,3,Thematic sandbox worker-placement bridge,bridge_cluster,8.10285,3.453,127986,2016,2302,1770.729462735355,0.01610888710968775,0.006135321865951645,10,11,17
177736,A Feast for Odin,27,2,Current heavy euro engine builders,taste_specialist,8.16182,3.8707,43404,2016,1313,858.5147931799293,0.002403526027234613,0.008913949043308424,57,55,52
266507,Clank! Legacy: Acquisitions Incorporated,28,4,Legacy + narrative mystery,shared_culture,8.49871,2.7394,19251,2019,123,109.59934635460377,0.000400320256204964,0.07957947631467541,532,358,108
124361,Concordia,29,22,Trade-route / area-influence euros,bridge_cluster,8.07757,2.9875,51533,2013,1853,1169.6358128897846,0.001956765412329864,0.006547785066893085,28,31,64
312484,Lost Ruins of Arnak,30,1,Thematic adventure / licensed bridge cluster,bridge_cluster,8.08262,2.931,85699,2020,2035,1563.1185198500752,0.012251401120896718,0.0068264678859012795,21,14,20
341169,Great Western Trail: Second Edition,31,2,Current heavy euro engine builders,taste_specialist,8.26443,3.7052,25286,2021,325,267.8909988999367,0.0,0.03386969088714111,188,151,175
205637,Arkham Horror: The Card Game,32,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.12048,3.566,83337,2016,1022,685.0157557837665,0.005682145716573259,0.010553351603602146,74,68,31
373106,Sky Team,33,19,Recent releases / new-hotness cluster,temporal_artifact,8.1216,2.0379,63893,2023,1421,1002.9532628655434,0.001954268825882349,0.008833315264879767,49,44,65
237182,Root,34,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,8.07139,3.8408,101098,2018,1849,1291.5686239860952,0.009976781425140113,0.00709717112654047,29,27,22
120677,Terra Mystica,35,8,Medium worker-placement euros,taste_specialist,8.03325,3.9717,54960,2012,954,638.3782854825258,0.0,0.011262964982433841,81,77,175
164928,Orléans,36,8,Medium worker-placement euros,taste_specialist,8.04714,3.0116,42957,2014,1514,959.9274752289057,8.00640512409928e-07,0.007816631281282137,44,48,171
192135,Too Many Bones,37,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.28927,3.8709,25866,2017,333,215.03491260111332,0.0028030424339471577,0.023146292181732503,186,185,45
266192,Wingspan,38,34,Licensed family/fandom games,franchise_series,8.00113,2.4798,179326,2019,2364,2109.4152198582888,0.1446517213771017,0.0066238720170410425,9,5,5
96848,Mage Knight Board Game,39,9,Amerithrash / miniatures / LCG,taste_specialist,8.08198,4.3757,47910,2011,605,382.26897049695253,1.4411529223378704e-05,0.014107141559420552,118,115,149
251247,Barrage,40,2,Current heavy euro engine builders,taste_specialist,8.13688,4.1141,26371,2019,667,477.00046195834875,0.0,0.015735784736506664,108,99,175
321608,Hegemony: Lead Your Class to Victory,41,2,Current heavy euro engine builders,taste_specialist,8.38099,4.2557,18590,2023,233,178.75756680220366,0.0,0.038688504502679966,251,224,175
199792,Everdell,42,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.98357,2.8335,104596,2018,1652,1191.9933904968202,0.0026301040832666135,0.008111426045963781,38,30,50
324856,The Crew: Mission Deep Sea,43,35,Cooperative trick-taking + deduction,taste_cross_over,8.05205,2.0467,50916,2021,1306,836.0988263227046,0.0,0.008929368564315504,58,56,175
183394,Viticulture Essential Edition,44,21,Viticulture / Dinosaur Island gateway bridge,bridge_cluster,7.95931,2.9022,77564,2015,1909,1357.6591193303466,0.0,0.007083674699715802,25,24,175
284378,Kanban EV,45,2,Current heavy euro engine builders,taste_specialist,8.38118,4.2915,16521,2020,256,215.02881525456905,0.0,0.03977126598243852,231,186,175
521,Crokinole,46,35,Cooperative trick-taking + deduction,taste_cross_over,8.06613,1.2256,20374,1876,170,136.34988145530224,0.0,0.04902523312107248,339,286,175
366013,Heat: Pedal to the Metal,47,19,Recent releases / new-hotness cluster,temporal_artifact,7.99912,2.2023,60095,2022,1402,946.8316230028868,0.00039951961569255405,0.008745806449591794,51,49,122
285774,Marvel Champions: The Card Game,48,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.10458,2.9574,47716,2019,578,372.17131511867046,0.002803846283439577,0.015282874988575945,120,119,44
175914,Food Chain Magnate,49,20,Historical wargames + conflict strategy,taste_specialist,8.03892,4.1886,28249,2015,668,464.14955826848745,0.0010872698158526822,0.014453143869789836,107,101,76
247763,Underwater Cities,50,2,Current heavy euro engine builders,taste_specialist,8.04212,3.586,29923,2018,841,566.481897123158,0.0,0.012654166860854084,95,91,175
390092,Ticket to Ride Legacy: Legends of the West,51,4,Legacy + narrative mystery,shared_culture,8.64298,2.5674,15574,2023,123,97.7169997766614,0.0,0.0662109447881329,532,399,175
365717,Clank!: Catacombs,52,19,Recent releases / new-hotness cluster,temporal_artifact,8.23169,2.48,24067,2022,264,194.41022735089064,0.0,0.03386977137135716,225,206,175
256960,Pax Pamir: Second Edition,53,20,Historical wargames + conflict strategy,taste_specialist,8.12788,3.8427,24504,2019,560,373.3415596485138,0.0022353883106485187,0.015638094196180057,122,118,60
253344,Cthulhu: Death May Die,54,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.1815,2.4969,28109,2019,264,156.64911255985498,0.00040112250120737873,0.025329118096559022,225,252,106
3076,Puerto Rico,55,10,BGG Golden Age canon,temporal_canon,7.89919,3.2666,84882,2002,1415,980.5885926187038,0.01998158526821457,0.008262728646189035,50,46,14
383179,Age of Innovation,56,2,Current heavy euro engine builders,taste_specialist,8.45893,4.2674,11116,2023,157,137.829459823668,0.0,0.06592017034270363,369,280,175
414317,Harmonies,57,19,Recent releases / new-hotness cluster,temporal_artifact,8.03133,2.0115,48257,2024,938,638.6878364160657,0.004012810248198559,0.011511633404484928,85,76,42
184267,On Mars,58,2,Current heavy euro engine builders,taste_specialist,8.15832,4.6269,22960,2020,438,337.32685516402125,4.00320256204964e-06,0.02315701707691213,141,126,156
314040,Pandemic Legacy: Season 0,59,4,Legacy + narrative mystery,shared_culture,8.33922,3.1784,20817,2020,118,105.7716792523861,0.0,0.07905420325423056,596,372,175
295947,Cascadia,60,13,Puzzle / nature tableau builders,taste_cross_over,7.8914,1.8427,91828,2021,1838,1467.178888618946,0.015110284620481956,0.007817501770838366,30,16,19
185343,Anachrony,61,2,Current heavy euro engine builders,taste_specialist,8.04253,4.0009,27127,2017,367,287.8614663556218,0.0,0.02826876703597375,169,143,175
102794,Caverna: The Cave Farmers,62,8,Medium worker-placement euros,taste_specialist,7.92241,3.7763,48239,2013,912,606.8601358830929,0.0,0.011844458490187774,89,84,175
251661,Oathsworn: Into the Deepwood,63,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.76948,3.6947,12846,2022,160,86.11140568554401,0.0,0.03674816002477936,357,436,175
31260,Agricola,64,10,BGG Golden Age canon,temporal_canon,7.85849,3.6352,90091,2007,1384,920.4206202439964,0.004610888710968775,0.008115004950460743,52,50,40
170216,Blood Rage,65,9,Amerithrash / miniatures / LCG,taste_specialist,7.90001,2.881,61773,2015,1195,787.5595221854746,0.0017133706965572458,0.009490703457697185,63,58,68
231733,Obsession,66,2,Current heavy euro engine builders,taste_specialist,8.08258,3.1109,25392,2018,521,326.9872281178832,0.0,0.017070324356884808,125,127,175
182874,Grand Austria Hotel,67,2,Current heavy euro engine builders,taste_specialist,7.9643,3.1962,32505,2015,917,608.7107694372535,0.0,0.011734089663998746,88,82,175
240980,Blood on the Clocktower,68,35,Cooperative trick-taking + deduction,taste_cross_over,8.35659,3.0398,11052,2022,127,66.44162134081125,0.0,0.0526291531234144,498,569,175
161533,Lisboa,69,2,Current heavy euro engine builders,taste_specialist,8.1708,4.565,18953,2017,338,261.797467648983,0.0,0.02912460846847305,181,154,175
221107,Pandemic Legacy: Season 2,70,4,Legacy + narrative mystery,shared_culture,8.01258,3.245,34776,2017,206,183.92254872247577,0.0,0.04717047905772311,275,212,175
255984,Sleeping Gods,71,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.09443,3.2625,35471,2021,343,229.22940127551556,1.601281024819856e-06,0.024278293599090454,180,179,166
371942,The White Castle,72,2,Current heavy euro engine builders,taste_specialist,7.98082,3.0514,39100,2023,1035,690.878514893353,0.0016525220176140912,0.010445858939823667,72,67,69
126163,Tzolk'in: The Mayan Calendar,73,8,Medium worker-placement euros,taste_specialist,7.84668,3.6646,50296,2012,1640,1025.2564787864685,0.009303442754203363,0.00706753289301083,39,41,24
2651,Power Grid,74,10,BGG Golden Age canon,temporal_canon,7.79907,3.2466,86618,2004,1875,1237.7419053390622,0.01056957790681443,0.006517776277390164,26,29,21
205059,Mansions of Madness: Second Edition,75,9,Amerithrash / miniatures / LCG,taste_specialist,7.91685,2.696,65601,2016,631,411.34368239343166,0.000745396317053643,0.014711060606473694,111,108,91
216132,Clans of Caledonia,76,2,Current heavy euro engine builders,taste_specialist,7.94472,3.4689,24765,2017,437,316.498050481081,0.0,0.022886713036931655,142,130,175
380607,Great Western Trail: New Zealand,77,2,Current heavy euro engine builders,taste_specialist,8.4627,4.0062,11798,2023,167,148.3020915016532,0.0,0.06337739535081621,345,267,175
244521,Quacks,78,6,,tiny_fragment,7.80525,1.9412,93403,2018,2018,1465.2734685763717,0.0009375500400320256,0.006706747522007057,22,18,80
266810,Paladins of the West Kingdom,79,2,Current heavy euro engine builders,taste_specialist,7.956,3.7093,33034,2019,698,458.120628669858,0.0004011208967173739,0.01439527904320491,103,103,107
35677,Le Havre,80,8,Medium worker-placement euros,taste_specialist,7.83484,3.7086,39993,2008,966,592.4800765067339,4.00320256204964e-06,0.00987215405011297,80,86,156
125153,The Gallerist,81,2,Current heavy euro engine builders,taste_specialist,8.0021,4.2122,22173,2015,376,292.08071564882994,0.0,0.02656201866638818,167,140,175
124742,Android: Netrunner,82,9,Amerithrash / miniatures / LCG,taste_specialist,7.89254,3.4148,47317,2012,360,243.15047255903482,0.0007502001601281025,0.02356598618533818,171,168,90
164153,Star Wars: Imperial Assault,83,9,Amerithrash / miniatures / LCG,taste_specialist,7.95252,3.3025,45038,2014,391,236.84352831169963,0.0,0.019718320052612624,156,170,175
367966,Endeavor: Deep Sea,84,19,Recent releases / new-hotness cluster,temporal_artifact,8.22235,2.9186,14989,2024,223,153.57975110039115,0.0,0.0372200314146531,264,255,175
200680,Agricola (Revised Edition),85,7,,tiny_fragment,7.95526,3.4474,29138,2016,150,168.5625119060278,0.0,0.08401399808860878,395,238,175
337627,Voidfall,86,2,Current heavy euro engine builders,taste_specialist,8.50825,4.6118,12896,2023,174,124.36486937850714,0.0,0.0478043305546697,328,314,175
276025,Maracaibo,87,2,Current heavy euro engine builders,taste_specialist,7.94361,3.9173,24845,2019,413,310.4106217883527,0.0,0.024366799409778213,151,133,175
366161,Wingspan Asia,88,13,Puzzle / nature tableau builders,taste_cross_over,8.21916,2.6479,34242,2022,335,231.34700102359056,0.0,0.02578146389353469,183,177,175
322289,Darwin's Journey,89,2,Current heavy euro engine builders,taste_specialist,8.09088,3.8915,16723,2023,239,188.78481405228376,0.0,0.04177518041565606,244,211,175
209010,Mechs vs. Minions,90,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.95018,2.4572,25143,2016,152,120.5434333756566,0.0,0.055839195419102476,388,330,175
332772,Revive,91,2,Current heavy euro engine builders,taste_specialist,8.06036,3.4562,18013,2022,338,235.66035640984774,0.0,0.027406827729250658,181,172,175
284083,The Crew: The Quest for Planet Nine,92,4,Legacy + narrative mystery,shared_culture,7.75747,1.9658,93101,2019,2172,1466.2277408242226,0.005263410728582866,0.0059444909988268305,17,17,34
28143,Race for the Galaxy,93,27,Race for the Galaxy system cluster,franchise_series,7.73719,2.9935,73660,2007,1809,1124.6639463491738,0.00467413931144916,0.006455977799925407,31,33,39
55690,Kingdom Death: Monster,94,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.47578,4.2743,13790,2015,130,53.534979201853275,0.0,0.03618661120967242,473,715,175
157354,Five Tribes: The Djinns of Naqala,95,32,Open-drafting tactical euro cluster,bridge_cluster,7.76411,2.8392,59629,2014,1459,908.9173462092876,0.0,0.00796000464703613,46,52,175
230802,Azul,96,14,Abstract tile-placement puzzle bridge,bridge_cluster,7.71651,1.7748,182210,2017,2462,2214.6985406130552,0.17222818254603683,0.006374455043073119,3,3,3
277659,Final Girl,97,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.2288,2.7518,27755,2021,311,180.1285733729601,0.0,0.021777924085224394,196,221,175
201808,Clank!: A Deck-Building Adventure,98,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.76221,2.232,62008,2016,793,512.3801804110408,0.0,0.013048401579725253,96,97,175
159675,Fields of Arle,99,8,Medium worker-placement euros,taste_specialist,8.02283,3.8465,18875,2014,181,156.9443752989173,0.0,0.053457978798478537,310,250,175
93,El Grande,100,10,BGG Golden Age canon,temporal_canon,7.77067,2.9338,35427,1995,658,394.95699920877814,0.0,0.013090168426659415,109,112,175
413246,Bomb Busters,101,19,Recent releases / new-hotness cluster,temporal_artifact,8.03788,2.0,24620,2024,433,271.2358274012804,0.000400320256204964,0.019143002730676515,146,150,108
72125,Eclipse: New Dawn for the Galaxy,102,9,Amerithrash / miniatures / LCG,taste_specialist,7.81692,3.7061,28340,2011,295,172.31933853775263,0.0,0.023698859802947475,205,231,175
359871,Arcs,103,19,Recent releases / new-hotness cluster,temporal_artifact,8.01412,3.4361,28562,2024,450,309.3134739100933,0.00038991192954363494,0.01947727937056535,138,134,131
256916,Concordia Venus,104,2,Current heavy euro engine builders,taste_specialist,8.25574,3.0135,12489,2018,125,105.62805649638176,0.0,0.08260797388389444,513,374,175
291453,SCOUT,105,19,Recent releases / new-hotness cluster,temporal_artifact,7.79247,1.3907,54115,2019,1569,1113.0861679054797,0.009671737389911929,0.008044792233040159,42,34,23
110327,Lords of Waterdeep,106,9,Amerithrash / miniatures / LCG,taste_specialist,7.72962,2.4488,74267,2012,1248,760.7023020535707,0.001077662129703763,0.008309186736805613,61,63,78
191189,Aeon's End,107,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.86406,2.8008,34650,2016,297,200.61415047943592,0.0013026421136909528,0.027013561784418712,204,200,73
436217,The Lord of the Rings: Fate of the Fellowship,108,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.32284,3.0654,16748,2025,193,132.61830481886864,0.0,0.038932083069096735,296,297,175
229853,Teotihuacan: City of Gods,109,2,Current heavy euro engine builders,taste_specialist,7.83604,3.7812,28808,2018,532,382.6399319842458,0.0,0.019058083875254376,124,114,175
359609,Arkham Horror: The Card Game (Revised Core Set),110,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.58184,3.75,12994,2021,126,71.18389551341534,0.0,0.05440949669507429,506,534,175
317985,Beyond the Sun,111,2,Current heavy euro engine builders,taste_specialist,7.8636,3.1528,19625,2020,267,211.45717459917068,0.0,0.03716311899451799,224,189,175
364073,Splendor Duel,112,19,Recent releases / new-hotness cluster,temporal_artifact,7.87899,2.022,37519,2022,436,297.4896374195814,0.0,0.022047290565411184,144,137,175
62219,Dominant Species,113,20,Historical wargames + conflict strategy,taste_specialist,7.80152,4.0447,24601,2010,503,286.0832247324288,0.0,0.014816740585423819,128,145,175
279537,The Search for Planet X,114,35,Cooperative trick-taking + deduction,taste_cross_over,7.8995,2.438,26768,2020,199,166.4532772526145,0.0,0.046778145968251805,288,239,175
12,Ra,115,10,BGG Golden Age canon,temporal_canon,7.71166,2.3066,39950,1999,1327,776.9200517497957,0.008244671889816462,0.007227325778409334,55,61,26
68448,7 Wonders,116,30,,tiny_fragment,7.66309,2.3145,155412,2010,2274,1631.4443828575313,0.01865412329863891,0.005906557493550737,11,13,15
225694,Decrypto,117,35,Cooperative trick-taking + deduction,taste_cross_over,7.76691,1.8247,45580,2018,612,437.11718394979835,0.0,0.017862111833333864,116,107,175
25613,Through the Ages: A Story of Civilization,118,10,BGG Golden Age canon,temporal_canon,7.81777,4.178,18427,2006,231,116.51856683194637,0.0,0.025010377648384912,253,334,175
121921,Robinson Crusoe: Adventures on the Cursed Island,119,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.72302,3.8268,75919,2012,1377,868.7374202124774,0.0007829911223568032,0.008165755436569272,53,54,89
171623,The Voyages of Marco Polo,120,8,Medium worker-placement euros,taste_specialist,7.76459,3.1794,27910,2015,371,275.1338098272681,0.0,0.02543238412209214,168,148,175
163068,Trickerion: Legends of Illusion,121,2,Current heavy euro engine builders,taste_specialist,7.97084,4.2624,17555,2015,127,106.79725032299757,0.0,0.07027787064752798,498,362,175
217372,The Quest for El Dorado,122,35,Cooperative trick-taking + deduction,taste_cross_over,7.71689,1.9431,53298,2017,1316,820.5031537339091,0.0008094475580464371,0.008691403693142198,56,57,84
410201,Wyrmspan,123,19,Recent releases / new-hotness cluster,temporal_artifact,7.96156,2.8234,33162,2024,277,182.82822526991367,0.0,0.028381184212733796,217,216,175
155821,Inis,124,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.81452,2.9381,29408,2016,295,222.44518560171127,0.0,0.03168542379625129,205,184,175
37111,Battlestar Galactica: The Board Game,125,9,Amerithrash / miniatures / LCG,taste_specialist,7.73089,3.2514,40927,2008,379,234.36622717231512,6.405124099279424e-06,0.020629238397095292,164,175,152
391137,Galactic Cruise,126,2,Current heavy euro engine builders,taste_specialist,8.3249,3.9714,10707,2025,202,135.63233233988285,0.0,0.03938552249540263,280,288,175
310873,Carnegie,127,2,Current heavy euro engine builders,taste_specialist,7.96126,3.8163,16458,2022,318,233.76927275955677,0.0,0.03009683618887537,192,176,175
271055,Dwellings of Eldervale,128,2,Current heavy euro engine builders,taste_specialist,8.11102,3.2385,12696,2020,124,78.80907248705626,0.0,0.057725027388373894,521,482,175
310100,Nemesis: Lockdown,129,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.25025,3.9119,19815,2022,168,103.77292574197054,0.0,0.03886692686823044,343,381,175
236457,Architects of the West Kingdom,130,2,Current heavy euro engine builders,taste_specialist,7.70667,2.7629,44570,2018,935,606.8793071582913,4.803843074459568e-06,0.011666956160892765,86,83,155
42,Tigris & Euphrates,131,10,BGG Golden Age canon,temporal_canon,7.70445,3.4784,32360,1997,643,343.6883398666978,0.0010416333066453163,0.011168892988540832,110,125,79
40834,Dominion: Intrigue,132,10,BGG Golden Age canon,temporal_canon,7.68644,2.4103,51314,2009,436,293.06866812705994,0.0,0.02071305734082108,144,138,175
122515,Keyflower,133,8,Medium worker-placement euros,taste_specialist,7.71013,3.3324,28244,2012,558,352.50292125344276,0.0004179343474779824,0.015846045072077944,123,123,102
170042,Raiders of the North Sea,134,13,Puzzle / nature tableau builders,taste_cross_over,7.72018,2.5725,35022,2015,268,214.54946956038475,0.0023915132105684547,0.035343971902209115,223,188,58
227935,Wonderland's War,135,19,Recent releases / new-hotness cluster,temporal_artifact,8.03787,3.0383,16789,2022,153,105.77613290399313,0.0,0.049714839159327597,384,371,175
264220,Tainted Grail: The Fall of Avalon,136,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.02987,3.3719,28247,2019,281,180.90812016278505,8.824695026562332e-06,0.026564205764301484,214,220,150
146021,Eldritch Horror,137,9,Amerithrash / miniatures / LCG,taste_specialist,7.74323,3.3172,60101,2013,490,301.14230281859636,0.000400320256204964,0.016423453744469997,130,136,108
18602,Caylus,138,10,BGG Golden Age canon,temporal_canon,7.70401,3.7908,29705,2005,467,259.0741192214191,8.022450024147574e-07,0.015283532894151613,133,156,170
4098,Age of Steam,139,20,Historical wargames + conflict strategy,taste_specialist,7.8689,3.8554,14120,2002,350,198.63575596362352,0.0005700560448358687,0.018543132398225366,177,201,95
73439,Troyes,140,8,Medium worker-placement euros,taste_specialist,7.7033,3.3753,28905,2010,670,404.2619285918772,0.0027734187349879903,0.012922081030144953,106,111,48
203993,Lorenzo il Magnifico,141,8,Medium worker-placement euros,taste_specialist,7.82659,3.2923,17839,2016,227,182.34845681488514,0.0,0.04181446428503706,258,219,175
269385,The Lord of the Rings: Journeys in Middle-Earth,142,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.89279,2.6979,33475,2019,246,153.3165223300457,0.0,0.02858635948546006,237,257,175
396790,Nucleum,143,2,Current heavy euro engine builders,taste_specialist,8.111,4.1823,13876,2023,243,194.02122166007757,0.0,0.04128494839171212,241,208,175
172386,Mombasa,144,8,Medium worker-placement euros,taste_specialist,7.83693,3.8883,15301,2015,198,148.3113723024726,0.0,0.04367664571490705,289,266,175
36218,Dominion,145,15,Deck-manipulation / engine gateway cluster,bridge_cluster,7.59742,2.3445,130154,2008,1939,1277.2152455449104,0.0053386709367494,0.0063934972035754436,23,28,32
163412,Patchwork,146,31,Railroad Ink / spatial puzzle cluster,franchise_series,7.57971,1.5978,122339,2014,2383,1847.5929485931993,0.02512009607686149,0.005936081912439779,8,9,13
43015,Hansa Teutonica,147,10,BGG Golden Age canon,temporal_canon,7.74981,3.0907,14240,2009,286,158.3800296112895,3.202562049639712e-06,0.023412477078876833,212,248,160
102680,Trajan,148,8,Medium worker-placement euros,taste_specialist,7.74183,3.6257,22288,2011,391,259.1775461807847,1.6044900048295148e-06,0.021484163186020488,156,155,165
218417,Aeon's End: War Eternal,149,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.22794,2.9302,14842,2017,135,80.947066873312,0.0,0.04888225422394119,449,464,175
12493,Twilight Imperium: Third Edition,150,9,Amerithrash / miniatures / LCG,taste_specialist,7.78043,4.2594,21001,2005,163,73.6162580549717,0.0,0.03022208934097781,350,520,175
144733,Russian Railroads,151,8,Medium worker-placement euros,taste_specialist,7.72311,3.3961,16957,2013,216,145.9642774835229,0.0,0.03618072275605689,268,270,175
391163,Forest Shuffle,152,19,Recent releases / new-hotness cluster,temporal_artifact,7.73114,2.2096,37913,2023,773,477.6309178248048,0.0,0.012010250171755707,97,98,175
205896,Rising Sun,153,9,Amerithrash / miniatures / LCG,taste_specialist,7.75397,3.2976,29508,2018,259,183.02329489588737,0.0,0.03197403584239746,230,214,175
175640,Vinhos: Deluxe Edition,154,2,Current heavy euro engine builders,taste_specialist,8.0542,3.9929,13794,2016,178,136.93165332078934,0.0,0.048053624082104944,319,285,175
196340,Yokohama,155,2,Current heavy euro engine builders,taste_specialist,7.79073,3.276,19323,2016,276,194.1696396395564,0.0,0.031260317915115333,218,207,175
254640,Just One,156,28,Real-time cooperative micro-cluster,taste_cross_over,7.59301,1.0339,60033,2018,1747,1110.0970201715827,0.0022249799839871897,0.006752974998456055,34,35,62
175155,Forbidden Stars,157,9,Amerithrash / miniatures / LCG,taste_specialist,7.98145,3.8443,14126,2015,160,88.78685173392296,2.401921537229784e-06,0.038477651111066734,357,423,162
325494,ISS Vanguard,158,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.35876,3.6697,17737,2022,178,106.39704708755016,0.0,0.03566878131342687,319,364,175
429293,The Lord of the Rings: The Fellowship of the Ring – Trick-Taking Game,159,19,Recent releases / new-hotness cluster,temporal_artifact,7.97487,1.9444,23937,2025,445,252.1828945800662,0.0003755004003202562,0.01621173917736992,140,164,133
198928,Iberia,160,26,Pandemic system cluster,franchise_series,7.86968,2.5991,21557,2016,107,82.69938390702009,0.0,0.07082308363016976,779,452,175
178900,Codenames,161,37,Escape-room / Unlock series cluster,franchise_series,7.52534,1.2558,179294,2015,2462,2089.0490351617336,0.13206725380304243,0.006111609054757636,3,6,6
233371,Clank! In! Space!: A Deck-Building Adventure,162,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.75979,2.5831,23311,2017,105,87.93911716341972,0.0,0.08228341991227538,829,428,175
180263,The 7th Continent,163,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.73161,2.8969,38779,2017,381,227.00464246422052,2.807857508451651e-05,0.01942068182249984,163,182,147
189932,Tyrants of the Underdark,164,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.91442,2.5473,12181,2016,108,64.3995723798871,0.0,0.06354350941757864,761,592,175
172287,Champions of Midgard,165,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.70353,2.6229,26275,2015,147,112.22419784963131,0.0,0.051939495178104436,401,349,175
220877,Rajas of the Ganges,166,2,Current heavy euro engine builders,taste_specialist,7.71991,2.9064,21342,2017,229,161.7909332588315,0.0,0.0356877025098899,256,246,175
463,Magic: The Gathering,167,9,Amerithrash / miniatures / LCG,taste_specialist,7.59751,3.283,47693,1993,521,308.00322502851486,0.0019711769415532428,0.015054920142619312,125,135,63
258779,Planet Unknown,168,19,Recent releases / new-hotness cluster,temporal_artifact,7.76212,2.2493,20646,2022,260,170.57874732092023,0.0,0.030401706187275626,228,235,175
304783,Hadrian's Wall,169,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.87543,3.1703,17524,2021,140,98.74719177186489,0.0,0.05295873326102395,433,397,175
30549,Pandemic,170,26,Pandemic system cluster,franchise_series,7.51418,2.3941,225180,2008,2455,1941.1972194314003,0.08037149719775821,0.005840803280804115,5,7,8
132531,Roll for the Galaxy,171,8,Medium worker-placement euros,taste_specialist,7.56422,2.7839,40934,2014,455,322.0268045812845,0.0,0.021159173813082608,136,128,175
235802,Too Many Bones: Undertow,172,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.65031,4.0357,10965,2018,146,76.98631543666124,0.0003995180112025492,0.037805049251096845,404,497,124
118048,Targi,173,17,Roll-and-write / number dice games,taste_cross_over,7.58778,2.3415,43915,2012,1145,670.9512718431652,0.0,0.008897377405184979,64,70,175
147020,Star Realms,174,9,Amerithrash / miniatures / LCG,taste_specialist,7.55173,1.9151,71246,2014,1029,631.1618627309799,0.0005110300665382005,0.010089074282551543,73,78,96
266524,PARKS,175,13,Puzzle / nature tableau builders,taste_cross_over,7.61731,2.1242,53519,2019,599,365.2826580181718,0.0,0.015032719674563318,119,121,175
209418,Dominion: Second Edition,176,7,,tiny_fragment,7.82074,2.1655,19561,2016,121,84.72362495958805,0.0,0.07453744354891079,556,444,175
161970,Alchemists,177,8,Medium worker-placement euros,taste_specialist,7.63778,3.9218,33475,2014,200,182.45801928266883,0.0,0.05170324343518923,285,218,175
14996,Ticket to Ride: Europe,178,41,Ticket to Ride / route-building series cluster,franchise_series,7.52376,1.9157,137320,2005,2190,1460.8062240332365,0.0059823859087269815,0.005880963542839173,15,19,29
263918,Cartographers,179,13,Puzzle / nature tableau builders,taste_cross_over,7.55621,1.8885,62155,2019,1452,913.2199958227575,0.00040912730184147316,0.007948567504297592,48,51,104
268864,Undaunted: Normandy,180,20,Historical wargames + conflict strategy,taste_specialist,7.76735,2.2661,26563,2019,245,153.34968016296625,2.401921537229784e-06,0.02703996544754258,240,256,162
249259,War Chest,181,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.82453,2.3206,18195,2018,124,96.18396475166082,0.0,0.06472754317303374,521,403,175
262712,Res Arcana,182,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.61312,2.6543,34733,2019,469,316.4017446152866,0.0,0.020134849819718078,132,131,175
358661,Andromeda's Edge,183,2,Current heavy euro engine builders,taste_specialist,8.25633,3.7409,10362,2024,130,80.86357640475035,0.000400320256204964,0.0555464972823241,473,465,108
