community,tag_kind,tag,observed,community_size,tag_total,expected,fold_enrichment,p_value,rank_in_community_kind
12,category,Abstract Strategy,2,231,125,11.55,0.17316017316017315,0.9999431169178048,43.0
12,category,Economic,5,231,380,35.112,0.14240145819093186,0.9999999999992426,44.0
12,mechanic,Cooperative Game,168,231,414,38.2536,4.391743522178305,3.458795719842828e-92,1.0
12,mechanic,Scenario / Mission / Campaign Game,107,231,226,20.8824,5.123932115082558,2.095321335282e-59,2.0
12,mechanic,Solo / Solitaire Game,156,231,565,52.206,2.9881622801976784,5.966191768899631e-54,3.0
12,mechanic,Variable Player Powers,137,231,711,65.6964,2.0853501866160093,5.5805044920843015e-25,4.0
12,mechanic,Role Playing,49,231,112,10.3488,4.734848484848484,1.8258004516260224e-23,5.0
12,mechanic,Narrative Choice / Paragraph,35,231,58,5.3592,6.530825496342737,7.264848278504314e-23,6.0
12,mechanic,Dice Rolling,131,231,722,66.7128,1.9636411603170605,1.2470038320912712e-20,7.0
12,mechanic,Storytelling,43,231,104,9.6096,4.474691974691974,2.0574112770671303e-19,8.0
12,mechanic,"Deck, Bag, and Pool Building",55,231,244,22.5456,2.4395003903200623,2.635562113476875e-11,9.0
12,mechanic,Move Through Deck,17,231,35,3.234,5.256648113790971,1.481428237313255e-09,10.0
12,mechanic,Modular Board,68,231,381,35.2044,1.931576734726341,5.223367499584722e-09,11.0
12,mechanic,Stat Check Resolution,14,231,30,2.772,5.050505050505051,8.571396450669962e-08,12.0
12,mechanic,Action Points,47,231,266,24.5784,1.9122481528496567,3.246801859521068e-06,13.0
12,mechanic,Events,29,231,140,12.936,2.2418058132343845,1.529084729807075e-05,14.0
12,mechanic,Deck Construction,14,231,43,3.9732,3.5236081747709656,1.5333925290890597e-05,15.0
12,mechanic,Die Icon Resolution,16,231,63,5.8212,2.748574177145606,0.0001173977296863704,16.0
12,mechanic,Campaign / Battle Card Driven,21,231,99,9.1476,2.295684113865932,0.00017462924165156327,17.0
12,mechanic,Grid Movement,42,231,270,24.948,1.6835016835016834,0.0002773284534248391,18.0
12,mechanic,Push Your Luck,28,231,162,14.9688,1.8705574261129816,0.0006007798510533353,19.0
12,mechanic,Multiple Maps,8,231,24,2.2176,3.6075036075036073,0.000935977326508417,20.0
12,mechanic,Critical Hits and Failures,7,231,19,1.7556,3.9872408293460926,0.001003981836285432,21.0
12,mechanic,Semi-Cooperative Game,8,231,30,2.772,2.886002886002886,0.004568490808622138,22.0
12,mechanic,Map Addition,11,231,61,5.6364,1.95160031225605,0.02150026244703536,23.0
12,mechanic,Turn Order: Role Order,4,231,13,1.2012,3.33000333000333,0.026014838509502734,24.0
12,mechanic,Legacy Game,6,231,26,2.4024,2.4975024975024973,0.027689044294720005,25.0
12,mechanic,Card Play Conflict Resolution,14,231,89,8.2236,1.7024174327545116,0.031113465675564875,26.0
12,mechanic,Minimap Resolution,3,231,9,0.8316,3.6075036075036073,0.04300836205163942,27.0
12,mechanic,Once-Per-Game Abilities,8,231,49,4.5276,1.7669405424507467,0.07679219128383033,28.0
12,mechanic,Action / Event,4,231,18,1.6632,2.405002405002405,0.07739084020312803,29.0
12,mechanic,Traitor Game,7,231,43,3.9732,1.7618040873854828,0.09582441239589873,30.0
12,mechanic,Chit-Pull System,2,231,6,0.5544,3.6075036075036073,0.09942959593164995,31.0
12,mechanic,Interrupts,4,231,22,2.0328,1.9677292404565132,0.1390280443309368,32.0
12,mechanic,Line of Sight,9,231,68,6.2832,1.4323911382734913,0.17087302670353782,33.0
12,mechanic,Tech Trees / Tech Tracks,12,231,99,9.1476,1.3118194936376755,0.19826360821501426,34.0
12,mechanic,Cube Tower,2,231,9,0.8316,2.405002405002405,0.19905748548392363,35.0
12,mechanic,Finale Ending,2,231,10,0.924,2.1645021645021645,0.2344833302454478,36.0
12,mechanic,Turn Order: Random,2,231,10,0.924,2.1645021645021645,0.2344833302454478,37.0
12,mechanic,Melding and Splaying,4,231,27,2.4948,1.6033349366682699,0.2350372189263876,38.0
12,mechanic,Action Retrieval,7,231,55,5.082,1.3774104683195594,0.24127580462732912,39.0
12,mechanic,Re-rolling and Locking,5,231,38,3.5112,1.4240145819093186,0.2710324278501076,40.0
12,mechanic,Pick-up and Deliver,12,231,109,10.0716,1.1914690813773383,0.3032688725436554,41.0
12,mechanic,Variable Set-up,34,231,339,31.3236,1.0854435633196695,0.3245555875309538,42.0
12,mechanic,Hexagon Grid,21,231,210,19.404,1.0822510822510822,0.3825498112102131,43.0
12,mechanic,Automatic Resource Growth,3,231,24,2.2176,1.352813852813853,0.38487209431829916,44.0
12,mechanic,Delayed Purchase,5,231,45,4.158,1.2025012025012023,0.4034990162957832,45.0
12,mechanic,Paper-and-Pencil,9,231,87,8.0388,1.1195700850873265,0.41287589221297355,46.0
12,mechanic,Hidden Roles,6,231,57,5.2668,1.1392116655274551,0.4332887008828077,47.0
12,mechanic,Pattern Recognition,3,231,26,2.4024,1.2487512487512487,0.4363990566224846,48.0
12,mechanic,Square Grid,13,231,131,12.1044,1.0739896236079443,0.43649282338799966,49.0
12,mechanic,Hand Management,84,231,895,82.698,1.0157440325038092,0.45184838484483114,50.0
12,mechanic,Variable Phase Order,8,231,81,7.4844,1.0688899577788467,0.477483844322736,51.0
12,mechanic,Map Deformation,2,231,18,1.6632,1.2025012025012025,0.5060634545756302,52.0
12,mechanic,Area Movement,19,231,203,18.7572,1.0129443626980572,0.514388264345259,53.0
12,mechanic,Action Queue,8,231,85,7.854,1.0185892538833716,0.534354355782785,54.0
12,mechanic,Roll / Spin and Move,4,231,43,3.9732,1.0067451927917044,0.5721722053068579,55.0
12,mechanic,Movement Points,7,231,82,7.5768,0.9238728750923872,0.6461032036869354,56.0
12,mechanic,Bias,2,231,25,2.31,0.8658008658008658,0.6874080521516133,57.0
12,mechanic,Communication Limits,6,231,76,7.0224,0.8544087491455912,0.7185201431764265,58.0
12,mechanic,Worker Placement with Dice Workers,4,231,53,4.8972,0.8167932696234583,0.7365733156682569,59.0
12,mechanic,Player Elimination,10,231,126,11.6424,0.8589294303580017,0.7436676562584155,60.0
12,mechanic,Team-Based Game,16,231,200,18.48,0.8658008658008658,0.7722070834255059,61.0
12,mechanic,Point to Point Movement,13,231,168,15.5232,0.8374561945990517,0.7951048264693414,62.0
12,mechanic,Layering,4,231,58,5.3592,0.7463800567248843,0.7987737924342256,63.0
12,mechanic,Sudden Death Ending,3,231,46,4.2504,0.7058159232072275,0.8128255124902082,64.0
12,mechanic,Resource to Move,2,231,36,3.3264,0.6012506012506013,0.8596809135402927,65.0
12,mechanic,Real-Time,3,231,54,4.9896,0.6012506012506013,0.8890596443616723,66.0
12,mechanic,Multi-Use Cards,7,231,113,10.4412,0.6704210244033253,0.9113994223743586,67.0
12,mechanic,Trading,3,231,68,6.2832,0.4774637127578304,0.9587557479209516,68.0
12,mechanic,Take That,15,231,238,21.9912,0.682091018225472,0.9663523218151563,69.0
12,mechanic,Pattern Building,8,231,145,13.398,0.5971040453799075,0.9669451124300389,70.0
12,mechanic,Turn Order: Progressive,4,231,90,8.316,0.481000481000481,0.9734814053331579,71.0
12,mechanic,Closed Drafting,3,231,76,7.0224,0.4272043745727956,0.9773358661047402,72.0
12,mechanic,Deduction,3,231,80,7.392,0.40584415584415584,0.9833255128878384,73.0
12,mechanic,Simultaneous Action Selection,12,231,216,19.9584,0.6012506012506013,0.9859866946566445,74.0
12,mechanic,Tags,3,231,85,7.854,0.3819709702062643,0.9887101960829069,75.0
12,mechanic,Memory,2,231,69,6.3756,0.3136959658698789,0.9907010876200695,76.0
12,mechanic,"Worker Placement, Different Worker Types",2,231,73,6.7452,0.2965071458222143,0.9934363414517392,77.0
12,mechanic,Market,2,231,87,8.0388,0.2487933522416281,0.9981038582780892,78.0
12,mechanic,Race,5,231,148,13.6752,0.36562536562536563,0.99873002645071,79.0
12,mechanic,Simulation,5,231,160,14.784,0.3382034632034632,0.9994985415630847,80.0
12,mechanic,Worker Placement,11,231,311,28.7364,0.38278977185729596,0.999989072810504,81.0
12,mechanic,Network and Route Building,2,231,161,14.8764,0.1344411282299481,0.99999821045548,82.0
12,mechanic,Open Drafting,25,231,546,50.4504,0.4955362098219241,0.9999983556126165,83.0
12,mechanic,Tile Placement,13,231,369,34.0956,0.38128086908574715,0.9999984683419925,84.0
12,mechanic,End Game Bonuses,4,231,312,28.8288,0.13875013875013875,0.9999999999262891,85.0
12,mechanic,Area Majority / Influence,8,231,426,39.3624,0.20323963985935817,0.9999999999957758,86.0
12,mechanic,Set Collection,9,231,550,50.82,0.1770956316410862,0.9999999999999999,87.0
13,category,Animals,48,168,217,14.5824,3.291639236339697,3.622278845573821e-15,1.0
13,category,Puzzle,37,168,151,10.1472,3.6463260801009145,3.721497291773081e-13,2.0
13,category,Abstract Strategy,24,168,125,8.4,2.857142857142857,1.2802621880707149e-06,3.0
13,category,Environmental,15,168,72,4.8384,3.1001984126984126,5.444809939789946e-05,4.0
13,category,Travel,8,168,39,2.6208,3.0525030525030523,0.003582472221778738,5.0
13,category,Dice,24,168,221,14.8512,1.6160310277957337,0.010603040225255132,6.0
13,category,Number,7,168,38,2.5536,2.741228070175439,0.011663865423287002,7.0
13,category,Educational,6,168,38,2.5536,2.349624060150376,0.03853013286827034,8.0
13,category,City Building,18,168,200,13.44,1.3392857142857144,0.11820368625700704,9.0
13,category,Racing,4,168,37,2.4864,1.6087516087516087,0.2345917930854758,10.0
13,category,Nautical,8,168,108,7.2576,1.1022927689594355,0.4415362926076038,11.0
13,category,Farming,6,168,80,5.376,1.1160714285714286,0.45284938848496237,12.0
13,category,Space Exploration,6,168,86,5.7792,1.0382059800664452,0.5248939953443533,13.0
13,category,Prehistoric,2,168,31,2.0832,0.9600614439324116,0.6275136392975849,14.0
13,category,Pirates,2,168,36,2.4192,0.8267195767195767,0.7084653646998776,15.0
13,category,Video Game Theme,3,168,58,3.8976,0.7697044334975369,0.7599980421984582,16.0
13,category,Territory Building,9,168,166,11.1552,0.8067986230636832,0.7999272556339545,17.0
13,category,Post-Napoleonic,2,168,46,3.0912,0.6469979296066253,0.8268033459546809,18.0
13,category,Mythology,4,168,87,5.8464,0.6841817186644773,0.8486925819211191,19.0
13,category,Print & Play,2,168,51,3.4272,0.5835667600373483,0.8681297224258886,20.0
13,category,Fantasy,31,168,546,36.6912,0.8448892377463806,0.8858791141415985,21.0
13,category,Ancient,7,168,151,10.1472,0.6898454746136865,0.8946510188016001,22.0
13,category,Industry / Manufacturing,5,168,115,7.728,0.6469979296066253,0.8975268425712362,23.0
13,category,Card Game,41,168,726,48.7872,0.8403843631116359,0.9294760880329815,24.0
13,category,Real-time,3,168,84,5.6448,0.5314625850340136,0.9304174826949736,25.0
13,category,Trains,2,168,68,4.5696,0.43767507002801115,0.9501262277872298,26.0
13,category,Transportation,2,168,73,4.9056,0.4076973255055447,0.9629337987276545,27.0
13,category,Science Fiction,14,168,309,20.7648,0.674217907227616,0.966516712383827,28.0
13,category,Medieval,8,168,200,13.44,0.5952380952380952,0.9675307131550576,29.0
13,category,Negotiation,2,168,87,5.8464,0.34209085933223865,0.9841826296135813,30.0
13,category,Party Game,4,168,144,9.6768,0.41335978835978837,0.9905519236795977,31.0
13,category,Novel-based,2,168,100,6.72,0.2976190476190476,0.9929892181003288,32.0
13,category,Economic,14,168,380,25.536,0.5482456140350876,0.9978805266695798,33.0
13,category,Horror,2,168,125,8.4,0.23809523809523808,0.9986044509583422,34.0
13,category,Civilization,2,168,128,8.6016,0.23251488095238096,0.9988545253901332,35.0
13,category,Adventure,7,168,253,17.0016,0.41172595520421607,0.9989714348163706,36.0
13,category,Deduction,3,168,171,11.4912,0.26106934001670845,0.9995540249020325,37.0
13,category,Exploration,6,168,246,16.5312,0.3629500580720093,0.9995586703460474,38.0
13,category,Fighting,2,168,353,23.7216,0.0843113449345744,0.9999999999080844,39.0
13,mechanic,Set Collection,85,168,550,36.96,2.29978354978355,2.3626824988925135e-17,1.0
13,mechanic,Pattern Building,40,168,145,9.744,4.105090311986864,3.735674454575397e-16,2.0
13,mechanic,End Game Bonuses,53,168,312,20.9664,2.5278540903540905,1.0296937042853696e-11,3.0
13,mechanic,Solo / Solitaire Game,72,168,565,37.968,1.8963337547408343,1.0441284380040608e-09,4.0
13,mechanic,Contracts,35,168,183,12.2976,2.8460837887067396,3.2465122931075933e-09,5.0
13,mechanic,Tile Placement,53,168,369,24.7968,2.1373725642018324,7.801172530731295e-09,6.0
13,mechanic,Open Drafting,68,168,546,36.6912,1.853305424733996,1.2220739816057585e-08,7.0
13,mechanic,Grid Coverage,18,168,69,4.6368,3.8819875776397517,2.71138844611024e-07,8.0
13,mechanic,Paper-and-Pencil,17,168,87,5.8464,2.9077723043240282,4.0859936938789726e-05,9.0
13,mechanic,Bingo,10,168,36,2.4192,4.133597883597884,7.921479515271489e-05,10.0
13,mechanic,Square Grid,20,168,131,8.8032,2.271901126862959,0.0003236551988900255,11.0
13,mechanic,Random Production,6,168,16,1.0752,5.580357142857143,0.000383188005560781,12.0
13,mechanic,Matching,4,168,9,0.6048,6.613756613756614,0.001898913847303904,13.0
13,mechanic,Auction: Dutch,6,168,22,1.4784,4.058441558441559,0.0025427214518294176,14.0
13,mechanic,Tags,13,168,85,5.712,2.275910364145658,0.0036993920705041794,15.0
13,mechanic,Closed Drafting,12,168,76,5.1072,2.349624060150376,0.004016412231300525,16.0
13,mechanic,Line Drawing,6,168,25,1.68,3.5714285714285716,0.005097832655415351,17.0
13,mechanic,Track Movement,13,168,97,6.5184,1.994354442808051,0.011464395977886626,18.0
13,mechanic,"I Cut, You Choose",4,168,14,0.9408,4.251700680272109,0.011563031257609747,19.0
13,mechanic,Action Retrieval,8,168,55,3.696,2.1645021645021645,0.02830049463875671,20.0
13,mechanic,Simultaneous Action Selection,22,168,216,14.5152,1.5156525573192239,0.028356440053567345,21.0
13,mechanic,Layering,8,168,58,3.8976,2.052545155993432,0.03756072382101643,22.0
13,mechanic,Turn Order: Time Track,4,168,20,1.344,2.976190476190476,0.040845578764383834,23.0
13,mechanic,Neighbor Scope,3,168,13,0.8736,3.434065934065934,0.05173585956852179,24.0
13,mechanic,Variable Set-up,30,168,339,22.7808,1.3168984407922462,0.06210070761595818,25.0
13,mechanic,Race,15,168,148,9.9456,1.508204633204633,0.06741239149983307,26.0
13,mechanic,Resource Queue,2,168,7,0.4704,4.251700680272109,0.07538079696237894,27.0
13,mechanic,Melding and Splaying,4,168,27,1.8144,2.204585537918871,0.10309957084493808,28.0
13,mechanic,Re-rolling and Locking,5,168,38,2.5536,1.9580200501253133,0.10745641856092135,29.0
13,mechanic,Auction: Multiple Lot,2,168,9,0.6048,3.306878306878307,0.11836724549331758,30.0
13,mechanic,Connections,6,168,51,3.4272,1.7507002801120448,0.12363711155080452,31.0
13,mechanic,Worker Placement with Dice Workers,6,168,53,3.5616,1.684636118598383,0.14151351876882481,32.0
13,mechanic,Pieces as Map,2,168,10,0.672,2.976190476190476,0.14166444147224685,33.0
13,mechanic,Turn Order: Progressive,9,168,90,6.048,1.4880952380952381,0.14661397851525418,34.0
13,mechanic,Increase Value of Unchosen Resources,5,168,43,2.8896,1.7303433001107418,0.1584685423947132,35.0
13,mechanic,Hidden Victory Points,5,168,44,2.9568,1.691017316017316,0.16969904870331026,36.0
13,mechanic,Enclosure,5,168,45,3.024,1.6534391534391535,0.18123272381005895,37.0
13,mechanic,Turn Order: Claim Action,7,168,72,4.8384,1.4467592592592593,0.2061384421051207,38.0
13,mechanic,Follow,4,168,36,2.4192,1.6534391534391535,0.2198669690160694,39.0
13,mechanic,Action Drafting,5,168,49,3.2928,1.5184645286686103,0.23002341336100085,40.0
13,mechanic,Selection Order Bid,2,168,14,0.9408,2.1258503401360547,0.24141277045709134,41.0
13,mechanic,Push Your Luck,13,168,162,10.8864,1.1941504997060552,0.29012713023351444,42.0
13,mechanic,Worker Placement,23,168,311,20.8992,1.1005205940897258,0.3410675076332324,43.0
13,mechanic,Market,7,168,87,5.8464,1.1973180076628351,0.3674345492551997,44.0
13,mechanic,Resource to Move,3,168,36,2.4192,1.2400793650793651,0.43975767511920394,45.0
13,mechanic,Chaining,3,168,37,2.4864,1.2065637065637065,0.45786054706335655,46.0
13,mechanic,Multi-Use Cards,8,168,113,7.5936,1.0535187526337968,0.49386047713874975,47.0
13,mechanic,Real-Time,4,168,54,3.6288,1.1022927689594355,0.49685504825815524,48.0
13,mechanic,Turn Order: Stat-Based,4,168,56,3.7632,1.0629251700680273,0.5261251513419565,49.0
13,mechanic,Rondel,4,168,56,3.7632,1.0629251700680273,0.5261251513419565,50.0
13,mechanic,Pattern Recognition,2,168,26,1.7472,1.1446886446886446,0.5303120215101583,51.0
13,mechanic,Roll / Spin and Move,3,168,43,2.8896,1.0382059800664452,0.560540215797817,52.0
13,mechanic,Once-Per-Game Abilities,3,168,49,3.2928,0.9110787172011662,0.6507086871687413,53.0
13,mechanic,Score-and-Reset Game,3,168,51,3.4272,0.8753501400560224,0.6776945303443819,54.0
13,mechanic,Network and Route Building,9,168,161,10.8192,0.8318544809228039,0.7693875080342711,55.0
13,mechanic,Victory Points as a Resource,4,168,79,5.3088,0.7534659433393611,0.7900237438838946,56.0
13,mechanic,Deduction,4,168,80,5.376,0.744047619047619,0.798229596007978,57.0
13,mechanic,Variable Phase Order,4,168,81,5.4432,0.7348618459729571,0.806177391389295,58.0
13,mechanic,Die Icon Resolution,3,168,63,4.2336,0.7086167800453514,0.8077954364734123,59.0
13,mechanic,Delayed Purchase,2,168,45,3.024,0.6613756613756614,0.8172606565069773,60.0
13,mechanic,Income,9,168,171,11.4912,0.7832080200501254,0.8274036432714704,61.0
13,mechanic,Hexagon Grid,11,168,210,14.112,0.7794784580498866,0.8520307218061483,62.0
13,mechanic,Betting and Bluffing,2,168,49,3.2928,0.6073858114674441,0.8528110713682007,63.0
13,mechanic,"Deck, Bag, and Pool Building",13,168,244,16.3968,0.7928376268540204,0.8540334628459235,64.0
13,mechanic,Memory,3,168,69,4.6368,0.6469979296066253,0.8543811633136124,65.0
13,mechanic,"Worker Placement, Different Worker Types",3,168,73,4.9056,0.6115459882583171,0.8797109858004347,66.0
13,mechanic,Communication Limits,3,168,76,5.1072,0.587406015037594,0.896076270476689,67.0
13,mechanic,Secret Unit Deployment,2,168,58,3.8976,0.513136288998358,0.9109568592164956,68.0
13,mechanic,Ownership,2,168,60,4.032,0.49603174603174605,0.9205739437791189,69.0
13,mechanic,Movement Points,3,168,82,5.5104,0.544425087108014,0.9229662262200651,70.0
13,mechanic,Map Addition,2,168,61,4.0992,0.48790007806401253,0.9250098027925922,71.0
13,mechanic,Action Queue,3,168,85,5.712,0.5252100840336135,0.9338910000336891,72.0
13,mechanic,Take That,11,168,238,15.9936,0.6877751100440176,0.9387610307491718,73.0
13,mechanic,Pick-up and Deliver,4,168,109,7.3248,0.54608999563128,0.9438316894670014,74.0
13,mechanic,Auction / Bidding,6,168,155,10.416,0.576036866359447,0.9574888419362276,75.0
13,mechanic,Tech Trees / Tech Tracks,3,168,99,6.6528,0.4509379509379509,0.9684239965481114,76.0
13,mechanic,Dice Rolling,38,168,722,48.5184,0.7832080200501254,0.9759698723630056,77.0
13,mechanic,Point to Point Movement,6,168,168,11.2896,0.5314625850340136,0.9761291245556165,78.0
13,mechanic,Grid Movement,11,168,270,18.144,0.6062610229276897,0.9809912229585073,79.0
13,mechanic,Player Elimination,3,168,126,8.4672,0.3543083900226757,0.9930992746974548,80.0
13,mechanic,Modular Board,15,168,381,25.6032,0.5858642669666292,0.9955241092609901,81.0
13,mechanic,Events,3,168,140,9.408,0.31887755102040816,0.9969858367792185,82.0
13,mechanic,Hand Management,44,168,895,60.144,0.7315775472200053,0.997680911419774,83.0
